key,0,1,2,3,4,5,6,7,8,9,10
17,11,"Kneel","All Classes",1,"BannerCondition#1",0,0,0,1007,"ui/icon/246000/246219.tex",""
18,11,"Salute","All Classes",1,"BannerCondition#1",0,0,0,1008,"ui/icon/246000/246231.tex",""
19,0,,"",0,"BannerCondition#0",0,0,0,0,,""
20,0,,"",0,"BannerCondition#0",0,0,0,0,,""
21,0,,"",0,"BannerCondition#0",0,0,0,0,,""
22,11,"Imperial Salute","All Classes",1,"BannerCondition#8",0,0,0,1009,"ui/icon/246000/246266.tex",""
23,11,"Eastern Greeting","All Classes",1,"BannerCondition#46",0,0,0,1010,"ui/icon/246000/246288.tex",""
24,11,"Lali-ho","All Classes",1,"BannerCondition#9",0,0,0,1011,"ui/icon/246000/246358.tex",""
25,11,"Chuckle","All Classes",1,"BannerCondition#1",0,0,0,1101,"ui/icon/246000/246220.tex",""
26,11,"Laugh","All Classes",1,"BannerCondition#1",0,0,0,1102,"ui/icon/246000/246221.tex",""
27,11,"Joy","All Classes",1,"BannerCondition#1",0,0,0,1103,"ui/icon/246000/246218.tex",""
28,11,"Happy","All Classes",1,"BannerCondition#1",0,0,0,1104,"ui/icon/246000/246252.tex",""
29,11,"Rally","All Classes",1,"BannerCondition#1",0,0,0,1105,"ui/icon/246000/246234.tex",""
30,11,"Soothe","All Classes",1,"BannerCondition#1",0,0,0,1106,"ui/icon/246000/246235.tex",""
31,11,"Blush","All Classes",1,"BannerCondition#1",0,0,0,1107,"ui/icon/246000/246204.tex",""
32,11,"Comfort","All Classes",1,"BannerCondition#1",0,0,0,1108,"ui/icon/246000/246209.tex",""
33,11,"Psych","All Classes",1,"BannerCondition#1",0,0,0,1109,"ui/icon/246000/246230.tex",""
34,11,"Pray","All Classes",1,"BannerCondition#1",0,0,0,1110,"ui/icon/246000/246264.tex",""
35,11,"Pay Respects","All Classes",1,"BannerCondition#1",0,0,0,1111,"ui/icon/246000/246304.tex",""
36,11,"Blow Kiss","All Classes",1,"BannerCondition#1",0,0,0,1113,"ui/icon/246000/246249.tex",""
37,11,"Dote","All Classes",1,"BannerCondition#47",0,0,0,1114,"ui/icon/246000/246309.tex",""
38,11,"Dance","All Classes",1,"BannerCondition#1",0,0,0,1115,"ui/icon/246000/246211.tex",""
39,11,"Yes","All Classes",1,"BannerCondition#1",0,0,0,1200,"ui/icon/246000/246242.tex",""
40,11,"Thumbs Up","All Classes",1,"BannerCondition#1",0,0,0,1201,"ui/icon/246000/246243.tex",""
41,11,"Clap","All Classes",1,"BannerCondition#1",0,0,0,1202,"ui/icon/246000/246207.tex",""
42,11,"Congratulate","All Classes",1,"BannerCondition#1",0,0,0,1203,"ui/icon/246000/246229.tex",""
43,11,"Cheer","All Classes",1,"BannerCondition#1",0,0,0,1204,"ui/icon/246000/246206.tex",""
44,11,"Determined","All Classes",1,"BannerCondition#120",0,0,0,1205,"ui/icon/246000/246394.tex",""
45,11,"Huzzah","All Classes",1,"BannerCondition#48",0,0,0,1206,"ui/icon/246000/246275.tex",""
46,11,"Hug","All Classes",1,"BannerCondition#1",0,0,0,1207,"ui/icon/246000/246277.tex",""
47,11,"Embrace","All Classes",1,"BannerCondition#28",0,0,0,1208,"ui/icon/246000/246278.tex",""
48,11,"Pet","All Classes",1,"BannerCondition#1",0,0,0,1209,"ui/icon/246000/246267.tex",""
49,11,"Fist Bump","All Classes",1,"BannerCondition#112",0,0,0,1300,"ui/icon/246000/246280.tex",""
50,11,"Battle Stance","All Classes",1,"BannerCondition#10",0,0,0,1301,"ui/icon/246000/246285.tex",""
51,11,"Victory","All Classes",1,"BannerCondition#11",0,0,0,1302,"ui/icon/246000/246286.tex",""
52,11,"Eureka","All Classes",1,"BannerCondition#49",0,0,0,1304,"ui/icon/246000/246289.tex",""
53,11,"Haurchefant","All Classes",1,"BannerCondition#12",0,0,0,1305,"ui/icon/246000/246291.tex",""
54,0,,"",0,"BannerCondition#0",0,0,0,0,,""
55,11,"Fist Pump","All Classes",1,"BannerCondition#95",0,0,0,1400,"ui/icon/246000/246354.tex",""
56,11,"Senor Sabotender","All Classes",1,"BannerCondition#50",0,0,0,1401,"ui/icon/246000/246356.tex",""
57,11,"Toast","All Classes",1,"BannerCondition#51",0,0,0,1402,"ui/icon/246000/246361.tex",""
58,11,"Snap","All Classes",1,"BannerCondition#52",0,0,0,1403,"ui/icon/246000/246364.tex",""
59,0,,"",0,"BannerCondition#0",0,0,0,0,,""
60,11,"Paint It Black","All Classes",1,"BannerCondition#98",0,0,0,1404,"ui/icon/246000/246381.tex","Paint It"
61,0,,"",0,"BannerCondition#0",0,0,0,0,,""
62,0,,"",0,"BannerCondition#0",0,0,0,0,,""
63,0,,"",0,"BannerCondition#0",0,0,0,0,,""
64,11,"No","All Classes",1,"BannerCondition#1",0,0,0,1500,"ui/icon/246000/246224.tex",""
65,11,"Deny","All Classes",1,"BannerCondition#1",0,0,0,1501,"ui/icon/246000/246225.tex",""
66,11,"Cry","All Classes",1,"BannerCondition#1",0,0,0,1502,"ui/icon/246000/246210.tex",""
67,11,"Furious","All Classes",1,"BannerCondition#1",0,0,0,1503,"ui/icon/246000/246203.tex",""
68,11,"Fume","All Classes",1,"BannerCondition#1",0,0,0,1504,"ui/icon/246000/246214.tex",""
69,11,"Panic","All Classes",1,"BannerCondition#1",0,0,0,1506,"ui/icon/246000/246226.tex",""
70,11,"Upset","All Classes",1,"BannerCondition#1",0,0,0,1507,"ui/icon/246000/246240.tex",""
71,11,"Disappointed","All Classes",1,"BannerCondition#1",0,0,0,1508,"ui/icon/246000/246253.tex",""
72,11,"Sulk","All Classes",1,"BannerCondition#1",0,0,0,1509,"ui/icon/246000/246238.tex",""
73,11,"Angry","All Classes",1,"BannerCondition#1",0,0,0,1510,"ui/icon/246000/246202.tex",""
74,11,"Huh","All Classes",1,"BannerCondition#1",0,0,0,1512,"ui/icon/246000/246217.tex",""
75,11,"Shocked","All Classes",1,"BannerCondition#1",0,0,0,1513,"ui/icon/246000/246232.tex",""
76,11,"Shrug","All Classes",1,"BannerCondition#1",0,0,0,1514,"ui/icon/246000/246233.tex",""
77,11,"Stagger","All Classes",1,"BannerCondition#1",0,0,0,1515,"ui/icon/246000/246236.tex",""
78,11,"Surprised","All Classes",1,"BannerCondition#1",0,0,0,1516,"ui/icon/246000/246201.tex",""
79,11,"Doubt","All Classes",1,"BannerCondition#1",0,0,0,1518,"ui/icon/246000/246212.tex",""
80,11,"Grovel","All Classes",1,"BannerCondition#1",0,0,0,1519,"ui/icon/246000/246251.tex",""
81,11,"Slap","All Classes",1,"BannerCondition#1",0,0,0,1520,"ui/icon/246000/246276.tex",""
82,11,"Facepalm","All Classes",1,"BannerCondition#1",0,0,0,1521,"ui/icon/246000/246301.tex",""
83,11,"Clutch Head","All Classes",1,"BannerCondition#1",0,0,0,1522,"ui/icon/246000/246391.tex",""
84,11,"Aback","All Classes",1,"BannerCondition#42",0,0,0,1523,"ui/icon/246000/246335.tex",""
85,11,"Headache","All Classes",1,"BannerCondition#32",0,0,0,1524,"ui/icon/246000/246362.tex",""
86,11,"Vexed","All Classes",1,"BannerCondition#54",0,0,0,1525,"ui/icon/246000/246386.tex",""
87,11,"Pose","All Classes",1,"BannerCondition#1",0,0,0,1600,"ui/icon/246000/246245.tex",""
88,11,"Flex","All Classes",1,"BannerCondition#1",0,0,0,1601,"ui/icon/246000/246303.tex",""
89,11,"Beckon","All Classes",1,"BannerCondition#1",0,0,0,1604,"ui/icon/246000/246208.tex",""
90,11,"Throw","All Classes",1,"BannerCondition#14",0,0,0,1605,"ui/icon/246000/246250.tex",""
91,11,"Hand Over","All Classes",1,"BannerCondition#1",0,0,0,1606,"ui/icon/246000/246273.tex",""
92,11,"Think","All Classes",1,"BannerCondition#1",0,0,0,1607,"ui/icon/246000/246239.tex",""
93,11,"Examine Self","All Classes",1,"BannerCondition#1",0,0,0,1608,"ui/icon/246000/246244.tex",""
94,11,"Doze","All Classes",1,"BannerCondition#1",0,0,0,1609,"ui/icon/246000/246213.tex",""
95,11,"Point","All Classes",1,"BannerCondition#1",0,0,0,1610,"ui/icon/246000/246227.tex",""
96,11,"Poke","All Classes",1,"BannerCondition#1",0,0,0,1611,"ui/icon/246000/246228.tex",""
97,11,"Stretch","All Classes",1,"BannerCondition#1",0,0,0,1612,"ui/icon/246000/246237.tex",""
98,11,"Lookout","All Classes",1,"BannerCondition#1",0,0,0,1613,"ui/icon/246000/246222.tex",""
99,11,"Air Quotes","All Classes",1,"BannerCondition#1",0,0,0,1614,"ui/icon/246000/246263.tex",""
100,11,"Me","All Classes",1,"BannerCondition#1",0,0,0,1615,"ui/icon/246000/246223.tex",""
101,11,"Backflip","All Classes",1,"BannerCondition#56",0,0,0,1700,"ui/icon/246000/246287.tex",""
102,11,"Eastern Stretch","All Classes",1,"BannerCondition#57",0,0,0,1701,"ui/icon/246000/246292.tex",""
103,11,"Pretty Please","All Classes",1,"BannerCondition#58",0,0,0,1702,"ui/icon/246000/246305.tex",""
104,11,"Spectacles","All Classes",1,"BannerCondition#15",0,0,0,1703,"ui/icon/246000/246310.tex",""
105,11,"Power Up","All Classes",1,"BannerCondition#59",0,0,0,1704,"ui/icon/246000/246314.tex",""
106,11,"Converse","All Classes",1,"BannerCondition#1",0,0,0,1705,"ui/icon/246000/246320.tex",""
107,11,"Elucidate","All Classes",1,"BannerCondition#119",0,0,0,1706,"ui/icon/246000/246344.tex",""
108,11,"Shush","All Classes",1,"BannerCondition#16",0,0,0,1707,"ui/icon/246000/246387.tex",""
109,11,"Crimson Lotus","All Classes",1,"BannerCondition#60",0,0,0,1708,"ui/icon/246000/246328.tex",""
110,11,"Tomestone","All Classes",1,"BannerCondition#55",233,234,792,1710,"ui/icon/246000/246350.tex",""
111,11,"Insist","All Classes",1,"BannerCondition#35",0,0,0,1711,"ui/icon/246000/246368.tex",""
112,11,"Break Fast","All Classes",1,"BannerCondition#36",0,0,0,1712,"ui/icon/246000/246365.tex",""
113,11,"Eat Rice Ball","All Classes",1,"BannerCondition#37",0,0,0,1713,"ui/icon/246000/246377.tex",""
114,11,"Eat Apple","All Classes",1,"BannerCondition#103",0,0,0,1714,"ui/icon/246000/246378.tex",""
115,11,"Eat Pizza","All Classes",1,"BannerCondition#61",0,0,0,1715,"ui/icon/246000/246388.tex",""
116,11,"Eat Egg","All Classes",1,"BannerCondition#62",0,0,0,1716,"ui/icon/246000/246392.tex",""
117,11,"Drink Tea","All Classes",1,"BannerCondition#63",0,0,0,1720,"ui/icon/246000/246393.tex",""
118,11,"Read","All Classes",1,"BannerCondition#38",0,0,0,1760,"ui/icon/246000/246366.tex",""
119,11,"Consider","All Classes",1,"BannerCondition#64",0,0,0,1762,"ui/icon/246000/246367.tex",""
120,11,"High Five","All Classes",1,"BannerCondition#39",0,0,0,1770,"ui/icon/246000/246372.tex",""
121,11,"Pantomime","All Classes",1,"BannerCondition#65",0,0,0,1771,"ui/icon/246000/246385.tex",""
122,11,"Draw Weapon","All Classes",1,"BannerCondition#121",0,0,0,1800,"ui/icon/246000/246398.tex",""
123,11,"Sheathe Weapon","All Classes",1,"BannerCondition#122",0,0,0,1801,"ui/icon/246000/246397.tex",""
124,11,"Step Dance","All Classes",1,"BannerCondition#17",0,0,0,2000,"ui/icon/246000/246269.tex",""
125,11,"Harvest Dance","All Classes",1,"BannerCondition#18",0,0,0,2001,"ui/icon/246000/246270.tex",""
126,11,"Ball Dance","All Classes",1,"BannerCondition#19",0,0,0,2002,"ui/icon/246000/246271.tex",""
127,11,"Manderville Dance","All Classes",1,"BannerCondition#20",0,0,0,2003,"ui/icon/246000/246272.tex",""
128,11,"Bomb Dance","All Classes",1,"BannerCondition#66",0,0,0,2004,"ui/icon/246000/246274.tex",""
129,10,,"All Classes",1,"BannerCondition#21",0,0,0,2005,"ui/icon/246000/246279.tex",""
130,11,"Thavnairian Dance","All Classes",1,"BannerCondition#29",0,0,0,2006,"ui/icon/246000/246282.tex",""
131,11,"Gold Dance","All Classes",1,"BannerCondition#30",0,0,0,2007,"ui/icon/246000/246283.tex",""
132,11,"Sundrop Dance","All Classes",1,"BannerCondition#22",0,0,0,2008,"ui/icon/246000/246284.tex",""
133,11,"Moonlift Dance","All Classes",1,"BannerCondition#23",0,0,0,2009,"ui/icon/246000/246308.tex",""
134,11,"Moogle Dance","All Classes",1,"BannerCondition#24",0,0,0,2010,"ui/icon/246000/246290.tex",""
135,10,,"All Classes",1,"BannerCondition#67",0,0,0,2011,"ui/icon/246000/246294.tex",""
136,10,,"All Classes",1,"BannerCondition#68",0,0,0,2012,"ui/icon/246000/246297.tex",""
137,10,,"All Classes",1,"BannerCondition#69",0,0,0,2013,"ui/icon/246000/246295.tex",""
138,10,,"All Classes",1,"BannerCondition#70",0,0,0,2014,"ui/icon/246000/246298.tex",""
139,10,,"All Classes",1,"BannerCondition#71",0,0,0,2015,"ui/icon/246000/246296.tex",""
140,10,,"All Classes",1,"BannerCondition#72",0,0,0,2016,"ui/icon/246000/246299.tex",""
141,11,"Eastern Dance","All Classes",1,"BannerCondition#73",0,0,0,2017,"ui/icon/246000/246293.tex",""
142,11,"Songbird","All Classes",1,"BannerCondition#74",0,0,0,2018,"ui/icon/246000/246311.tex",""
143,11,"Ritual Prayer","All Classes",1,"BannerCondition#105",0,0,0,2019,"ui/icon/246000/246324.tex",""
144,11,"Charmed","All Classes",1,"BannerCondition#106",0,0,0,2020,"ui/icon/246000/246329.tex",""
145,11,"Cheer On: Blue","All Classes",1,"BannerCondition#75",0,0,0,2021,"ui/icon/246000/246330.tex",""
146,11,"Cheer Wave: Yellow","All Classes",1,"BannerCondition#76",0,0,0,2024,"ui/icon/246000/246331.tex",""
147,11,"Cheer Jump: Red","All Classes",1,"BannerCondition#77",0,0,0,2027,"ui/icon/246000/246332.tex",""
148,11,"Yol Dance","All Classes",1,"BannerCondition#107",0,0,0,2101,"ui/icon/246000/246340.tex",""
149,11,"Box Step","All Classes",1,"BannerCondition#78",0,0,0,2102,"ui/icon/246000/246337.tex",""
150,11,"Side Step","All Classes",1,"BannerCondition#79",0,0,0,2103,"ui/icon/246000/246338.tex",""
151,11,"Get Fantasy","All Classes",1,"BannerCondition#80",0,0,0,2104,"ui/icon/246000/246345.tex",""
152,11,"Popoto Step","All Classes",1,"BannerCondition#81",0,0,0,2105,"ui/icon/246000/246346.tex",""
153,11,"Heel Toe","All Classes",1,"BannerCondition#82",0,0,0,2106,"ui/icon/246000/246351.tex",""
154,11,"Goobbue Do","All Classes",1,"BannerCondition#83",0,0,0,2107,"ui/icon/246000/246352.tex",""
155,11,"Hum","All Classes",1,"BannerCondition#25",0,0,0,2108,"ui/icon/246000/246347.tex",""
156,11,"Manderville Mambo","All Classes",1,"BannerCondition#26",0,0,0,2109,"ui/icon/246000/246357.tex",""
157,11,"Wasshoi","All Classes",1,"BannerCondition#84",0,0,0,2110,"ui/icon/246000/246369.tex",""
158,11,"Flame Dance","All Classes",1,"BannerCondition#85",0,0,0,2111,"ui/icon/246000/246371.tex",""
159,11,"Bee's Knees","All Classes",1,"BannerCondition#31",0,0,0,2112,"ui/icon/246000/246375.tex",""
160,11,"Lali Hop","All Classes",1,"BannerCondition#108",0,0,0,2113,"ui/icon/246000/246376.tex",""
161,11,"Squats","All Classes",1,"BannerCondition#113",0,0,0,2200,"ui/icon/246000/246316.tex",""
162,11,"Push-ups","All Classes",1,"BannerCondition#114",0,0,0,2201,"ui/icon/246000/246317.tex",""
163,11,"Sit-ups","All Classes",1,"BannerCondition#115",0,0,0,2202,"ui/icon/246000/246318.tex",""
164,11,"Breath Control","All Classes",1,"BannerCondition#116",0,0,0,2203,"ui/icon/246000/246319.tex",""
165,11,"Attention","All Classes",1,"BannerCondition#117",0,0,0,2204,"ui/icon/246000/246321.tex",""
166,11,"At Ease","All Classes",1,"BannerCondition#118",0,0,0,2205,"ui/icon/246000/246322.tex",""
167,11,"Box","All Classes",1,"BannerCondition#27",0,0,0,2206,"ui/icon/246000/246323.tex",""
168,11,"Sweat","All Classes",1,"BannerCondition#43",0,0,0,2207,"ui/icon/246000/246342.tex",""
169,11,"Shiver","All Classes",1,"BannerCondition#96",0,0,0,2208,"ui/icon/246000/246343.tex",""
170,11,"Tremble","All Classes",1,"BannerCondition#33",0,0,0,2209,"ui/icon/246000/246333.tex",""
171,11,"Winded","All Classes",1,"BannerCondition#34",0,0,0,2210,"ui/icon/246000/246334.tex",""
172,11,"Confirm","All Classes",1,"BannerCondition#102",0,0,0,2211,"ui/icon/246000/246348.tex",""
173,11,"Scheme","All Classes",1,"BannerCondition#97",0,0,0,2212,"ui/icon/246000/246349.tex",""
174,11,"Reprimand","All Classes",1,"BannerCondition#123",0,0,0,2213,"ui/icon/246000/246355.tex",""
175,0,,"",0,"BannerCondition#0",0,0,0,0,,""
176,11,"Lean","All Classes",1,"BannerCondition#40",0,0,0,2300,"ui/icon/246000/246363.tex",""
177,11,"Guard","All Classes",1,"BannerCondition#44",0,0,0,2301,"ui/icon/246000/246373.tex",""
178,11,"Malevolence","All Classes",1,"BannerCondition#45",0,0,0,2302,"ui/icon/246000/246374.tex",""
179,11,"Wring Hands","All Classes",1,"BannerCondition#104",0,0,0,2303,"ui/icon/246000/246379.tex",""
180,11,"Sweep Up","All Classes",1,"BannerCondition#41",0,0,0,2304,"ui/icon/246000/246380.tex",""
181,11,"Show Right","All Classes",1,"BannerCondition#87",0,0,0,2305,"ui/icon/246000/246395.tex",""
182,11,"Show Left","All Classes",1,"BannerCondition#88",0,0,0,2306,"ui/icon/246000/246396.tex",""
183,11,"Zantetsuken","All Classes",1,"BannerCondition#89",0,0,0,2400,"ui/icon/246000/246302.tex",""
184,11,"Diamond Dust","All Classes",1,"BannerCondition#90",0,0,0,2401,"ui/icon/246000/246307.tex",""
185,11,"Megaflare","All Classes",1,"BannerCondition#91",0,0,0,2402,"ui/icon/246000/246327.tex",""
186,11,"Ultima","All Classes",1,"BannerCondition#92",0,0,0,2403,"ui/icon/246000/246339.tex",""
187,0,,"",0,"BannerCondition#0",0,0,0,0,,""
188,0,,"",0,"BannerCondition#0",0,0,0,0,,""
189,0,,"",0,"BannerCondition#0",0,0,0,0,,""
190,0,,"",0,"BannerCondition#0",0,0,0,0,,""
191,0,,"",0,"BannerCondition#0",0,0,0,0,,""
192,0,,"",0,"BannerCondition#0",0,0,0,0,,""
193,0,,"",0,"BannerCondition#0",0,0,0,0,,""
194,0,,"",0,"BannerCondition#0",0,0,0,0,,""
195,0,,"",0,"BannerCondition#0",0,0,0,0,,""
196,0,,"",0,"BannerCondition#0",0,0,0,0,,""
197,0,,"",0,"BannerCondition#0",0,0,0,0,,""
198,0,,"",0,"BannerCondition#0",0,0,0,0,,""
199,0,,"",0,"BannerCondition#0",0,0,0,0,,""
200,0,,"",0,"BannerCondition#0",0,0,0,0,,""
201,0,,"",0,"BannerCondition#0",0,0,0,0,,""
202,0,,"",0,"BannerCondition#0",0,0,0,0,,""
203,0,,"",0,"BannerCondition#0",0,0,0,0,,""
204,0,,"",0,"BannerCondition#0",0,0,0,0,,""
205,0,,"",0,"BannerCondition#0",0,0,0,0,,""
206,0,,"",0,"BannerCondition#0",0,0,0,0,,""
207,0,,"",0,"BannerCondition#0",0,0,0,0,,""
208,0,,"",0,"BannerCondition#0",0,0,0,0,,""
209,0,,"",0,"BannerCondition#0",0,0,0,0,,""
210,0,,"",0,"BannerCondition#0",0,0,0,0,,""
211,0,,"",0,"BannerCondition#0",0,0,0,0,,""
212,20,"gather/idle","MIN, BTN",3,"BannerCondition#1",0,0,0,6100,"ui/icon/082000/082096.tex","Ready to Gather"
213,0,,"",0,"BannerCondition#0",0,0,0,0,,""
214,0,,"",0,"BannerCondition#0",0,0,0,0,,""
215,0,,"",0,"BannerCondition#0",0,0,0,0,,""
216,0,,"",0,"BannerCondition#0",0,0,0,0,,""
217,0,,"",0,"BannerCondition#0",0,0,0,0,,""
218,20,"fishing/idle","FSH",3,"BannerCondition#1",0,0,0,6200,"ui/icon/062000/062118.tex","Tackle in Hand"
219,20,"fishing/retrieve_idle","FSH",3,"BannerCondition#1",0,0,0,6201,"ui/icon/062000/062118.tex","Ready to Reel"
220,0,,"",0,"BannerCondition#0",0,0,0,0,,""
221,0,,"",0,"BannerCondition#0",0,0,0,0,,""
222,0,,"",0,"BannerCondition#0",0,0,0,0,,""
223,0,,"",0,"BannerCondition#0",0,0,0,0,,""
224,0,,"",0,"BannerCondition#0",0,0,0,0,,""
225,0,,"",0,"BannerCondition#0",0,0,0,0,,""
226,0,,"",0,"BannerCondition#0",0,0,0,0,,""
227,0,,"",0,"BannerCondition#0",0,0,0,0,,""
228,0,,"",0,"BannerCondition#0",0,0,0,0,,""
229,0,,"",0,"BannerCondition#0",0,0,0,0,,""
230,0,,"",0,"BannerCondition#0",0,0,0,0,,""
231,0,,"",0,"BannerCondition#0",0,0,0,0,,""
232,0,,"",0,"BannerCondition#0",0,0,0,0,,""
233,0,,"",0,"BannerCondition#0",0,0,0,0,,""
234,0,,"",0,"BannerCondition#0",0,0,0,0,,""
235,0,,"",0,"BannerCondition#0",0,0,0,0,,""
236,0,,"",0,"BannerCondition#0",0,0,0,0,,""
237,0,,"",0,"BannerCondition#0",0,0,0,0,,""
238,0,,"",0,"BannerCondition#0",0,0,0,0,,""
239,0,,"",0,"BannerCondition#0",0,0,0,0,,""
240,0,,"",0,"BannerCondition#0",0,0,0,0,,""
241,0,,"",0,"BannerCondition#0",0,0,0,0,,""
242,2,"Phalanx","PLD",2,"BannerCondition#124",0,0,0,4000,"ui/icon/062000/062119.tex",""
243,2,"Primal Scream","WAR",2,"BannerCondition#125",0,0,0,4010,"ui/icon/062000/062121.tex",""
244,2,"Eventide","DRK",2,"BannerCondition#126",0,0,0,4020,"ui/icon/062000/062132.tex",""
245,2,"Terminal Trigger","GNB",2,"BannerCondition#127",0,0,0,4032,"ui/icon/062000/062137.tex",""
246,2,"Afflatus Purgation","WHM",2,"BannerCondition#128",0,0,0,4040,"ui/icon/062000/062124.tex",""
247,2,"Summon Seraph","SCH",2,"BannerCondition#129",0,0,0,4050,"ui/icon/062000/062128.tex",""
248,2,"Celestial River","AST",2,"BannerCondition#130",0,0,0,4060,"ui/icon/062000/062133.tex",""
249,2,"Mesotes","SGE",2,"BannerCondition#131",0,0,0,4070,"ui/icon/062000/062140.tex",""
250,2,"Meteodrive","MNK",2,"BannerCondition#132",0,0,0,4080,"ui/icon/062000/062120.tex",""
251,2,"Sky Shatter","DRG",2,"BannerCondition#133",0,0,0,4100,"ui/icon/062000/062122.tex",""
252,20,"ability/pvp_common/abl040","NIN",2,"BannerCondition#134",0,0,0,4110,"ui/icon/062000/062130.tex","Seiton Tenchu"
253,20,"ability/pvp_common/abl039","SAM",2,"BannerCondition#135",0,0,0,4120,"ui/icon/062000/062134.tex","Zantetsuken"
254,20,"ability/pvp_common/abl038","RPR",2,"BannerCondition#136",0,0,0,4130,"ui/icon/062000/062139.tex","Tenebrae Lemurum"
255,2,"Final Fantasia","BRD",2,"BannerCondition#137",0,0,0,4140,"ui/icon/062000/062123.tex",""
256,2,"Marksman's Spite","MCH",2,"BannerCondition#138",0,0,0,4150,"ui/icon/062000/062131.tex",""
257,2,"Contradance","DNC",2,"BannerCondition#139",0,0,0,4160,"ui/icon/062000/062138.tex",""
258,2,"Soul Resonance","BLM",2,"BannerCondition#140",0,0,0,4170,"ui/icon/062000/062125.tex",""
259,2,"Summon Bahamut","SMN",2,"BannerCondition#141",0,0,0,4180,"ui/icon/062000/062127.tex",""
260,2,"Summon Phoenix","SMN",2,"BannerCondition#141",0,0,0,4181,"ui/icon/062000/062127.tex",""
261,2,"Southern Cross","RDM",2,"BannerCondition#142",0,0,0,4190,"ui/icon/062000/062135.tex",""
262,11,"Spirit","All Classes",1,"BannerCondition#345",0,0,0,2307,"ui/icon/246000/246401.tex",""
263,11,"Linkpearl","All Classes",1,"BannerCondition#408",0,0,0,1772,"ui/icon/246000/246404.tex",""
264,11,"Ear Wiggle","All Classes",1,"BannerCondition#470",0,0,0,1405,"ui/icon/246000/246405.tex",""
265,11,"Hand to Heart","All Classes",1,"BannerCondition#471",0,0,0,1112,"ui/icon/246000/246413.tex",""
266,11,"Reference","All Classes",1,"BannerCondition#532",0,0,0,1761,"ui/icon/246000/246419.tex",""
267,11,"Slump","All Classes",1,"BannerCondition#533",0,0,0,2214,"ui/icon/246000/246422.tex",""
268,11,"Eat Chocolate","All Classes",1,"BannerCondition#627",0,0,0,1718,"ui/icon/246000/246390.tex",""
269,11,"Deride","All Classes",1,"BannerCondition#628",0,0,0,1511,"ui/icon/246000/246399.tex",""
270,11,"Wow","All Classes",1,"BannerCondition#629",0,0,0,1306,"ui/icon/246000/246400.tex",""
271,11,"Eat Pumpkin Cookie","All Classes",1,"BannerCondition#630",0,0,0,1717,"ui/icon/246000/246389.tex",""
272,11,"Little Ladies' Dance","All Classes",1,"BannerCondition#631",0,0,0,1709,"ui/icon/246000/246403.tex",""
273,11,"Frighten","All Classes",1,"BannerCondition#632",0,0,0,1517,"ui/icon/246000/246406.tex",""
274,11,"Jump for Joy 1","All Classes",1,"BannerCondition#633",0,0,0,1407,"ui/icon/246000/246408.tex",""
275,11,"Jump for Joy 2","All Classes",1,"BannerCondition#634",0,0,0,1408,"ui/icon/246000/246409.tex",""
276,11,"Jump for Joy 3","All Classes",1,"BannerCondition#635",0,0,0,1409,"ui/icon/246000/246410.tex",""
277,11,"Jump for Joy 4","All Classes",1,"BannerCondition#636",0,0,0,1410,"ui/icon/246000/246411.tex",""
278,11,"Jump for Joy 5","All Classes",1,"BannerCondition#637",0,0,0,1411,"ui/icon/246000/246412.tex",""
