key,0,1,2,3,4
201,,"Que_Clear",1,True,0
202,,"Que_Start_Ban",1,True,0
203,,"Que_Clear",1,True,0
204,,"ZodiacOpen",1,True,0
205,,"Fate_Start",1,True,0
206,,"Fate_Clear",1,True,0
207,,"ZodiacOpen",1,True,0
208,,"Unlock",1,True,0
209,,"Unlock",1,True,0
210,,"Tobatsu",1,True,0
211,,"Unlock",1,True,0
212,,"Unlock",1,True,0
213,,"Que_Clear",1,True,0
214,,"Unlock",1,True,0
215,,"Lv_Hatena",3,True,0
216,,"Unlock",1,True,0
217,,"Unlock",1,True,0
218,,"Unlock",1,True,0
219,,"Unlock",1,True,0
220,,"Unlock",1,True,0
221,,"Unlock",1,True,0
222,,"Unlock",1,True,0
223,,"Unlock",1,True,0
224,,"Unlock",1,True,0
225,,"Unlock",1,True,0
226,,"Unlock",1,True,0
227,,"Lv",0,False,0
228,,"Unlock_Hatena",2,True,0
229,,"PvPII_Draw",1,True,0
230,,"PvP_Start_Lim",1,True,0
231,,"PvP_Win_Lim",13,True,0
232,,"PvP_Win_Gri",13,True,0
233,,"PvP_Win_Uld",13,True,0
234,,"PvP_END",1,True,0
235,,"Unlock",1,True,0
236,,"PvP_END",13,True,0
237,,"PvP_END",13,True,0
238,,"PvP_END",13,True,0
239,,"PvP_Start_Gri",1,True,0
240,,"PvP_Start_Uld",1,True,0
241,,"Fate_Hildibrand_Enc",1,True,0
242,,"Fate_S_Start",1,True,0
243,,"Fate_S_Clear",1,True,0
244,,"Unlock",1,True,0
245,,"Tobatsu",1,True,0
246,,"Unlock",1,True,0
247,,"Unlock",1,True,0
248,,"Unlock",1,True,0
249,,"Unlock",1,True,0
250,,"Unlock",1,True,0
251,,"Unlock",1,True,0
252,,"Unlock",1,True,0
253,,"Unlock",1,True,0
254,,"Unlock",1,True,0
255,,"Unlock",1,True,0
256,,"Unlock",1,True,0
257,,"Unlock",1,True,0
258,,"Unlock",1,True,0
259,,"Unlock",1,True,0
260,,"Wedding_Accept",1,True,0
261,,"Wedding_Complete",1,True,0
262,,,1,True,0
263,,"Unlock",1,True,0
264,,"Unlock",1,True,0
265,,"Unlock",1,True,0
266,,"Unlock",1,True,0
267,,"Unlock",1,True,0
268,,"Unlock",1,True,0
269,,"Unlock",1,True,0
270,,"Unlock",1,True,0
271,,"Unlock",1,True,0
272,,"Unlock",1,True,0
273,,"Unlock",1,True,0
274,,"Unlock",1,True,0
275,,"ZodiacOpen",1,True,0
276,,"LastDON",4,True,0
277,,,5,True,0
278,,"ZodiacOpen",1,True,0
279,,"Gate_Enc",1,True,0
280,,"Gate_Success",1,True,0
281,,"Gate_Fale",1,True,0
282,,"Fate_S_Start",1,True,0
283,,"CR_LvUP",6,True,0
284,,"Imafare",1,True,0
285,,"Rade_Start",1,True,0
286,,"Rade_Start",1,True,0
287,,"Rade_Start",1,True,0
288,,"Rade_Start",1,True,0
289,,"LvUP_each5",1,True,0
290,,"LvUP_each5",1,True,0
291,,"LvUP_each5",1,True,0
292,,"LvUP_each5",1,True,0
293,,"Unlock",1,True,0
294,,"Que_Clear",1,True,0
295,,"Que_Clear",1,True,0
296,,"Que_Clear",1,True,0
297,,"Que_Clear",1,True,0
298,,"Que_Clear",1,True,0
299,,"Que_Clear",1,True,0
300,,"Que_Clear",1,True,0
301,,"Unlock",1,True,0
302,,"Que_Clear",1,True,0
303,,"Lv",6,True,0
304,,"Unlock",1,True,0
305,,"Unlock",1,True,0
306,,"Unlock",1,True,0
307,,"Unlock",1,True,0
308,,"Unlock",1,True,0
309,,"Unlock",1,True,0
310,,"Unlock",1,True,0
311,,"Unlock",1,True,0
312,,"Unlock",1,True,0
313,,"Unlock",1,True,0
314,,"Unlock",1,True,0
315,,"Unlock",1,True,0
316,,"Unlock",1,True,0
317,,"Unlock",1,True,0
318,,"Unlock",1,True,0
319,,"Unlock",1,True,0
320,,"Unlock",1,True,0
321,,"Unlock",1,True,0
322,,"Unlock",1,True,0
323,,"Unlock",1,True,0
324,,"Unlock",1,True,0
325,,"Unlock",1,True,0
326,,"Unlock",1,True,0
327,,"Unlock",1,True,0
328,,"Unlock",1,True,0
329,,"Unlock",1,True,0
330,,"Unlock",1,True,0
331,,"Unlock",1,True,0
332,,"Unlock",1,True,0
333,,"Unlock",1,True,0
334,,"Unlock",1,True,0
335,,"Unlock",1,True,0
336,,"Unlock",1,True,0
337,,"Unlock",1,True,0
338,,"Unlock",1,True,0
339,,"Unlock",1,True,0
340,,"SorashimaClear",1,True,0
341,,"EX1_Que_Clear",1,True,0
342,,"EX1_Que_Start",1,True,0
343,,"EX1_Que_Clear",1,True,0
344,,"EX2_Que_Start",1,True,0
345,,"EX2_Que_Clear",1,True,0
346,,"EX2_Que_Clear",1,True,0
347,,"Shinsei5_Enc",1,True,0
348,,"Shinsei5_Clear",1,True,0
349,,"Fate_S_Clear",1,True,0
350,,"GS_LoV_Arcana_Player",1,True,0
351,,"GS_LoV_Arcana_Enemy",1,True,0
352,,"GS_LoV_Arcana_Player",1,True,0
353,,"GS_LoV_Arcana_Enemy",1,True,0
354,,"GS_LoV_Arcana_Player",1,True,0
355,,"GS_LoV_Arcana_Enemy",1,True,0
356,,"GS_LoV_Arcana_Player",1,True,0
357,,"GS_LoV_Arcana_Enemy",1,True,0
358,,,1,True,0
359,,"Rade_Start",1,True,0
360,,"LvUP_CountStop",1,True,0
361,,"Rade_Fail",1,True,0
362,,"Rade_Fail",1,True,0
363,,"Rade_Fail",1,True,0
364,,"LvUP_CountStop",1,True,0
365,,"Unlock",1,True,0
366,,"Rade_Start",1,True,0
367,,"Rade_Start",1,True,0
368,,"HalloweenD_Result",1,True,0
369,,"Rade_Fail",1,True,0
370,,"Unlock",1,True,0
371,,"Unlock",1,True,0
372,,"Unlock",1,True,0
373,,"Unlock",1,True,0
374,,"Unlock",1,True,0
375,,"Unlock",1,True,0
376,,"Unlock",1,True,0
377,,"Unlock",1,True,0
378,,"Unlock",1,True,0
379,,"Unlock",1,True,0
380,,"Unlock",1,True,0
381,,"Unlock",1,True,0
382,,"Unlock",1,True,0
383,,"PvPII_Start",1,True,0
384,,"PvPII_Positive",1,True,0
385,,"PvPII_Negative",1,True,0
386,,"Lev_Clear",1,True,0
387,,"Unlock",1,True,0
388,,"Lv",1,True,0
389,,"Unlock",1,True,0
390,,"Lv",0,False,0
391,,"Lv",0,False,0
392,,"Lv",0,False,0
393,,"Rade_Start",1,True,0
394,,"PvPII_Draw",1,True,0
395,"ui/icon/000000/000001.tex","PvPII_RunkUp",15,True,0
396,"ui/icon/000000/000002.tex","PvPII_RunkUp",15,True,0
397,"ui/icon/000000/000003.tex","PvPII_RunkUp",15,True,0
398,"ui/icon/000000/000004.tex","PvPII_RunkUp",15,True,0
399,"ui/icon/000000/000005.tex","PvPII_RunkUp",15,True,0
400,,"Lv",0,False,0
401,,"Unlock",1,True,0
402,,"Unlock",1,True,0
403,,"Unlock",1,True,0
404,,"Unlock",1,True,0
405,,"Unlock",1,True,0
406,,"Unlock",1,True,0
407,,"Unlock",1,True,0
408,,"Unlock",1,True,0
409,,"Lv",1,True,0
410,,"Deep01",1,True,0
411,,"Deep01",1,True,0
412,,"Deep01",1,True,0
413,,"Deep01",1,True,0
414,,"Deep01",1,True,0
415,,"Deep01",1,True,0
416,,"Deep01",1,True,0
417,,"Deep01",1,True,0
418,,"Deep01",1,True,0
419,,"Deep01",1,True,0
420,,"Deep01",1,True,0
421,,"Unlock",1,True,0
422,,"Tresure_S",1,True,0
423,,"Tresure_S",1,True,0
424,,"Tresure_S",1,True,0
425,,"Tresure_M",1,True,0
426,,"Tresure_M",1,True,0
427,,"Tresure_L",1,True,0
428,,"Treasure01",1,True,0
429,,"Treasure02",1,True,0
430,,"PvP_RankUP",1,True,0
431,,"PvP_RankUP",1,True,0
432,,"PvPII_Win",1,True,0
433,,"PvPII_Lose",1,True,0
434,,"Que_Start",1,True,0
435,,"Que_Clear",1,True,0
436,,"PvPII_Number",1,True,0
437,,"PvPII_Number",1,True,0
438,,"PvPII_Number",1,True,0
439,,"PvPII_Number",1,True,0
440,,"PvPII_Number",1,True,0
441,,"Unlock",1,True,0
442,,"Unlock",1,True,0
443,,"Unlock",1,True,0
444,,"Unlock",1,True,0
445,,"Unlock",1,True,0
446,,"Unlock",1,True,0
447,,"Unlock",1,True,0
448,,"Unlock",1,True,0
449,,"Unlock",1,True,0
450,,"Unlock",1,True,0
451,,"Lv",0,False,0
452,,"Unlock",1,True,0
453,,"Unlock",1,True,0
454,,"Unlock",1,True,0
455,,"Unlock",1,True,0
456,,"Unlock",1,True,0
457,,"Lv",0,False,0
458,,"PvP_RankUP",6,True,0
459,,"Unlock",1,True,0
460,,"Que_Start",1,True,0
461,,"HalloweenD",1,True,0
462,,"HalloweenD_Result",1,True,0
463,,,1,True,0
464,,"PvPII_UP",17,True,0
465,,"PvPII_DOWN",17,True,0
466,,"PvPII_UP",17,True,0
467,,"PvPII_DOWN",17,True,0
468,,"Tobatsu",1,True,0
469,,"Lv",0,False,0
470,,"Unlock",1,True,0
471,,"Unlock",1,True,0
472,,"Unlock",1,True,0
473,,"Unlock",1,True,0
474,,"Unlock",1,True,0
475,,"Unlock",1,True,0
476,,"Unlock",1,True,0
477,,"Lv",1,True,0
478,,"ZodiacOpen",1,True,0
479,,"Unlock",1,True,0
480,,"Tobatsu",1,True,0
481,,"Tobatsu",1,True,0
482,,"Deep01",1,True,0
483,,,1,True,0
484,,"Treasure01",1,True,0
485,,"Treasure01",1,True,0
486,,,1,True,0
487,,"Rade_Start",1,True,0
488,,"Lv",0,False,0
489,,"Que_Clear",1,True,0
490,,"Rade_Fail",1,True,0
491,,"Unlock",1,True,0
492,,"Unlock",1,True,0
493,,"Unlock",1,True,0
494,,"Unlock",1,True,0
495,,"Unlock",1,True,0
496,,"Unlock",1,True,0
497,,"Unlock",1,True,0
498,,"Unlock",1,True,0
499,,"Unlock",1,True,0
500,,"Unlock",1,True,0
501,,"Unlock",1,True,0
502,,"Unlock",1,True,0
503,,"Unlock",1,True,0
504,,"Unlock",1,True,0
505,,"Unlock",1,True,0
506,,"Unlock",1,True,0
507,,"Unlock",1,True,0
508,,"Unlock",1,True,0
509,,"Unlock",1,True,0
510,,"Unlock",1,True,0
511,,"Unlock",1,True,0
512,,"Unlock",1,True,0
513,,"Unlock",1,True,0
514,,"Unlock",1,True,0
515,,"Unlock",1,True,0
516,,"Unlock",1,True,0
517,,"Unlock",1,True,0
518,,"Unlock",1,True,0
519,,"Unlock",1,True,0
520,,"Unlock",1,True,0
521,,"Fate_S_Enc",1,True,0
522,,"Fate_S_Start",1,True,0
523,,"Fate_S_Clear",1,True,0
524,,"Fate_Enc",1,True,0
525,,"Fate_Start",1,True,0
526,,"Fate_Clear",1,True,0
527,,"Unlock",1,True,0
528,,"Unlock",1,True,0
529,,"Unlock",1,True,0
530,,"Lv",0,False,0
531,"ui/icon/085000/085801.tex",,1,False,0
532,"ui/icon/085000/085802.tex",,1,False,0
533,"ui/icon/085000/085803.tex",,1,False,0
534,"ui/icon/085000/085804.tex",,1,False,0
535,"ui/icon/085000/085805.tex",,1,False,0
536,"ui/icon/085000/085806.tex",,1,False,0
537,"ui/icon/085000/085807.tex",,1,False,0
538,"ui/icon/085000/085808.tex",,1,False,0
539,"ui/icon/085000/085809.tex",,1,False,0
540,"ui/icon/085000/085810.tex",,1,False,0
541,"ui/icon/085000/085811.tex",,1,False,0
542,,,1,True,0
543,,,1,True,0
544,,"Unlock",1,True,0
545,,"Unlock",1,True,0
546,,"Unlock",1,True,0
547,,"Unlock",1,True,0
548,,"Unlock",1,True,0
549,,"Fate_Ban_Enc",1,True,0
550,,"Unlock",1,True,0
551,,"Unlock",1,True,0
552,,"Unlock",1,True,0
553,,"Unlock",1,True,0
554,,"Otokui",1,True,0
555,,"Otokui",1,True,0
556,,"Lv",1,True,0
557,,"Unlock",1,True,0
558,,"LvUP_Get",1,True,0
559,,"Imafare",1,True,0
560,,"Fate_S_Clear",1,True,0
561,"ui/icon/085000/085812.tex",,1,False,0
562,"ui/icon/085000/085813.tex",,1,False,0
563,"ui/icon/085000/085814.tex",,1,False,0
564,"ui/icon/085000/085815.tex",,1,False,0
565,,"Unlock",1,True,0
566,,"GS_Triple_Enc",1,True,0
567,"ui/icon/085000/085816.tex",,1,False,0
568,"ui/icon/085000/085817.tex",,1,False,0
569,"ui/icon/085000/085818.tex",,1,False,0
570,"ui/icon/085000/085819.tex",,1,False,0
571,,"EU_Enc",1,True,0
572,,"EU_Comp",1,True,0
573,,"Fate_S_Clear",1,True,0
574,,"HalloweenD",1,True,0
575,,,1,True,0
576,,"VT_SmallHappy",1,True,0
577,,"HalloweenD_Result",1,True,0
578,,"LvUP_CountStop",1,True,0
579,,"Imafare",1,True,0
580,,"Unlock",1,True,0
581,,"Unlock",1,True,0
582,,"Unlock",1,True,0
583,,"Lv",1,True,0
584,,"Unlock",1,True,0
585,,"Unlock",1,True,0
586,,"Unlock",1,True,0
587,,"Unlock",1,True,0
588,,"Unlock",1,True,0
589,,"Unlock",1,True,0
590,,"Unlock",1,True,0
591,,"Unlock",1,True,0
592,,"Unlock",1,True,0
593,,"Unlock",1,True,0
594,,"Unlock",1,True,0
595,,"Unlock",1,True,0
596,,"ZodiacOpen",1,True,0
597,"ui/icon/085000/085820.tex",,1,False,0
598,"ui/icon/085000/085821.tex",,1,False,0
599,,"Unlock",1,True,0
600,,"Unlock",1,True,0
601,,"Unlock",1,True,0
602,,"Unlock",1,True,0
603,,"Unlock",1,True,0
604,,"Unlock",1,True,0
605,,"Unlock",1,True,0
606,,"Unlock",1,True,0
607,,"Unlock",1,True,0
608,,"Unlock",1,True,0
609,,"Unlock",1,True,0
610,,"Lv",1,True,0
611,,"Unlock",1,True,0
612,,"Otokui",1,True,0
613,,"Deep01",1,True,0
614,,"Deep01",1,True,0
615,,"NIKU_QuestStart",19,True,0
616,,"NIKU_Hanko_Front",20,True,0
617,"ui/icon/085000/085822.tex",,1,False,0
618,"ui/icon/085000/085823.tex",,1,False,0
619,"ui/icon/085000/085824.tex",,1,False,0
620,"ui/icon/085000/085825.tex",,1,False,0
621,"ui/icon/085000/085826.tex",,1,False,0
622,"ui/icon/085000/085827.tex",,1,False,0
623,"ui/icon/085000/085828.tex",,1,False,0
624,"ui/icon/085000/085829.tex",,1,False,0
625,"ui/icon/085000/085830.tex",,1,False,0
626,"ui/icon/085000/085831.tex",,1,False,0
627,"ui/icon/085000/085832.tex",,1,False,0
628,,"Unlock",1,True,0
629,,"Unlock",1,True,0
630,,"Unlock",1,True,0
631,,"AOZ_Learn",22,True,0
632,,"EU_Enc",1,True,0
633,,"EU_Comp",1,True,0
634,,"Fate_S_Clear",1,True,0
635,,"Unlock",1,True,0
636,,"Unlock",1,True,0
637,,"Unlock",1,True,0
638,,"Unlock",1,True,0
639,,"Unlock",1,True,0
640,,"Unlock",1,True,0
641,,"Unlock",1,True,0
642,,"Unlock",1,True,0
643,,"Unlock",1,True,0
644,,"Unlock",1,True,0
645,,"Unlock",1,True,0
646,,"Unlock",1,True,0
647,,"Unlock",1,True,0
648,,"Unlock",1,True,0
649,,"Unlock",1,True,0
650,,"Unlock",1,True,0
651,,"Unlock",1,True,0
652,,"Unlock",1,True,0
653,,"Unlock",1,True,0
654,,"Unlock",1,True,0
655,,"/battle/etc/SE_Bt_Etc_BattleStart",1,True,0
656,,"/battle/etc/SE_Bt_Etc_BattleStart",1,True,0
657,,"/battle/etc/SE_Bt_Etc_BattleStart",1,True,0
658,,"/battle/etc/SE_Bt_Etc_BattleStart",1,True,0
659,,"Fate_Ban_Enc",1,True,0
660,,"HalloweenD_Result",1,True,0
661,,"Fate_S_Start",1,True,0
662,,"LvUP_CountStop",1,True,0
663,,"Imafare",1,True,0
664,,"Unlock",1,True,0
665,,"Imafare",1,True,0
666,,"ZodiacOpen",1,True,0
667,"ui/icon/085000/085833.tex",,1,False,0
668,"ui/icon/085000/085834.tex",,1,False,0
669,"ui/icon/085000/085835.tex",,1,False,0
670,"ui/icon/085000/085836.tex",,1,False,0
671,"ui/icon/085000/085837.tex",,1,False,0
672,"ui/icon/085000/085838.tex",,1,False,0
673,"ui/icon/085000/085839.tex",,1,False,0
674,"ui/icon/085000/085840.tex",,1,False,0
675,"ui/icon/085000/085841.tex",,1,False,0
676,"ui/icon/085000/085842.tex",,1,False,0
677,"ui/icon/085000/085843.tex",,1,False,0
678,,"Fate_Enc",1,True,0
679,"ui/icon/085000/085844.tex",,1,False,0
680,"ui/icon/085000/085845.tex",,1,False,0
681,"ui/icon/085000/085846.tex",,1,False,0
682,"ui/icon/085000/085847.tex",,1,False,0
683,"ui/icon/085000/085848.tex",,1,False,0
684,"ui/icon/085000/085849.tex",,1,False,0
685,"ui/icon/085000/085850.tex",,1,False,0
686,,"Unlock",1,True,0
687,,"Unlock",1,True,0
688,,"Unlock",1,True,0
689,,"Unlock",1,True,0
690,,"Unlock",1,True,0
691,,"Unlock",1,True,0
692,,"Unlock",1,True,0
693,,"Unlock",1,True,0
694,,"Unlock",1,True,0
695,,"Unlock",1,True,0
696,,"Unlock",1,True,0
697,,"Treasure01",1,True,0
698,,"PvPII_Number",1,True,0
699,,,5,True,0
700,,"Unlock",1,True,0
701,,"Lv",0,False,0
702,,"Otokui",1,True,0
703,,,24,True,0
704,,"Fate_S_Enc",1,True,0
705,,"Fate_S_Start",1,True,0
706,,"Fate_S_Clear",1,True,0
707,,"Que_Start",1,True,0
708,,"Que_Clear",1,True,0
709,,,1,True,0
710,,,1,True,0
711,,,1,True,0
712,,,1,True,0
713,,,1,True,0
714,,,1,True,0
715,,"EMJ_Start",1,True,0
716,"ui/icon/085000/085851.tex",,1,False,0
717,"ui/icon/085000/085852.tex",,1,False,0
718,,,1,True,0
719,,,1,True,0
720,,,1,True,0
721,,,1,True,0
722,,,1,True,0
723,,"EX3_Que_Start",1,True,0
724,,"EX3_Que_Clear",1,True,0
725,,"EX3_Que_Clear",1,True,0
726,"ui/icon/085000/085853.tex",,1,False,0
727,"ui/icon/085000/085854.tex",,1,False,0
728,"ui/icon/085000/085855.tex",,1,False,0
729,"ui/icon/085000/085856.tex",,1,False,0
730,"ui/icon/085000/085857.tex",,1,False,0
731,"ui/icon/085000/085858.tex",,1,False,0
732,"ui/icon/085000/085859.tex",,1,False,0
733,"ui/icon/085000/085860.tex",,1,False,0
734,"ui/icon/085000/085861.tex",,1,False,0
735,"ui/icon/085000/085862.tex",,1,False,0
736,"ui/icon/085000/085863.tex",,1,False,0
737,"ui/icon/085000/085864.tex",,1,False,0
738,"ui/icon/085000/085865.tex",,1,False,0
739,"ui/icon/085000/085866.tex",,1,False,0
740,"ui/icon/085000/085867.tex",,1,False,0
741,,"Lv",0,False,0
742,,"Unlock",1,True,0
743,,"Unlock",1,True,0
744,,"Unlock",1,True,0
745,,"Unlock",1,True,0
746,,"Unlock",1,True,0
747,,"Unlock",1,True,0
748,,"Unlock",1,True,0
749,,"Unlock",1,True,0
750,,"Unlock",1,True,0
751,,"Unlock",1,True,0
752,,"Unlock",1,True,0
753,,"Unlock",1,True,0
754,,"Unlock",1,True,0
755,,"Unlock",1,True,0
756,,"Unlock",1,True,0
757,,"Unlock",1,True,0
758,,"Unlock",1,True,0
759,,"Unlock",1,True,0
760,,"Unlock",1,True,0
761,,"Unlock",1,True,0
762,,"Unlock",1,True,0
763,,"Unlock",1,True,0
764,,"Unlock",1,True,0
765,,"Unlock",1,True,0
766,,"Unlock",1,True,0
767,,"Unlock",1,True,0
768,,"Unlock",1,True,0
769,,"Unlock",1,True,0
770,,"Unlock",1,True,0
771,,"Unlock",1,True,0
772,,"Unlock",1,True,0
773,,"Lv",1,True,0
774,,"Lv",1,True,0
775,,"Lv",1,True,0
776,,"Lv",1,True,0
777,,"Lv",1,True,0
778,,"SorashimaClear",1,True,0
779,,"Lv",1,True,0
780,,"Tobatsu",1,True,0
781,,"Tobatsu",1,True,0
782,,"Tobatsu",1,True,0
783,,"Tobatsu",1,True,0
784,,"Tobatsu",1,True,0
785,,,1,True,0
786,,"GS_Triple_Win",1,True,0
787,,"Fate_S_Clear",1,True,0
788,,,1,True,0
789,"ui/icon/085000/085868.tex",,1,False,0
790,"ui/icon/085000/085869.tex",,1,False,0
791,"ui/icon/085000/085870.tex",,1,False,0
792,"ui/icon/085000/085871.tex",,1,False,0
793,"ui/icon/085000/085872.tex",,1,False,0
794,,"Lv",0,False,0
795,"ui/icon/085000/085874.tex",,1,False,0
796,"ui/icon/085000/085875.tex",,1,False,0
797,"ui/icon/085000/085876.tex",,1,False,0
798,"ui/icon/085000/085877.tex",,1,False,0
799,"ui/icon/085000/085878.tex",,1,False,0
800,"ui/icon/085000/085879.tex",,1,False,0
801,"ui/icon/085000/085880.tex",,1,False,0
802,"ui/icon/085000/085881.tex",,1,False,0
803,"ui/icon/085000/085882.tex",,1,False,0
804,"ui/icon/085000/085883.tex",,1,False,0
805,"ui/icon/085000/085884.tex",,1,False,0
806,"ui/icon/085000/085885.tex",,1,False,0
807,"ui/icon/085000/085886.tex",,1,False,0
808,"ui/icon/085000/085887.tex",,1,False,0
809,"ui/icon/085000/085888.tex",,1,False,0
810,"ui/icon/085000/085889.tex",,1,False,0
811,"ui/icon/085000/085890.tex",,1,False,0
812,"ui/icon/085000/085891.tex",,1,False,0
813,"ui/icon/085000/085892.tex",,1,False,0
