key,0,1,2,3,4
6051,"MirageStoreSetItem#50520","MirageStoreSetItem#0",0,0,0
6052,"MirageStoreSetItem#50520","MirageStoreSetItem#0",0,0,0
6053,"MirageStoreSetItem#50520","MirageStoreSetItem#0",0,0,0
6054,"MirageStoreSetItem#50521","MirageStoreSetItem#0",0,0,0
6055,"MirageStoreSetItem#50521","MirageStoreSetItem#0",0,0,0
6056,"MirageStoreSetItem#50521","MirageStoreSetItem#0",0,0,0
6057,"MirageStoreSetItem#50521","MirageStoreSetItem#0",0,0,0
6058,"MirageStoreSetItem#50521","MirageStoreSetItem#0",0,0,0
6059,"MirageStoreSetItem#50522","MirageStoreSetItem#0",0,0,0
6060,"MirageStoreSetItem#50522","MirageStoreSetItem#0",0,0,0
6061,"MirageStoreSetItem#50522","MirageStoreSetItem#0",0,0,0
6062,"MirageStoreSetItem#50522","MirageStoreSetItem#0",0,0,0
6063,"MirageStoreSetItem#50522","MirageStoreSetItem#0",0,0,0
6064,"MirageStoreSetItem#50523","MirageStoreSetItem#0",0,0,0
6065,"MirageStoreSetItem#50523","MirageStoreSetItem#0",0,0,0
6066,"MirageStoreSetItem#50523","MirageStoreSetItem#0",0,0,0
6067,"MirageStoreSetItem#50523","MirageStoreSetItem#0",0,0,0
6068,"MirageStoreSetItem#50523","MirageStoreSetItem#0",0,0,0
6069,"MirageStoreSetItem#50524","MirageStoreSetItem#0",0,0,0
6070,"MirageStoreSetItem#50524","MirageStoreSetItem#0",0,0,0
6071,"MirageStoreSetItem#50524","MirageStoreSetItem#0",0,0,0
6072,"MirageStoreSetItem#50524","MirageStoreSetItem#0",0,0,0
6073,"MirageStoreSetItem#50524","MirageStoreSetItem#0",0,0,0
6074,"MirageStoreSetItem#50525","MirageStoreSetItem#0",0,0,0
6075,"MirageStoreSetItem#50525","MirageStoreSetItem#0",0,0,0
6076,"MirageStoreSetItem#50525","MirageStoreSetItem#0",0,0,0
6077,"MirageStoreSetItem#50525","MirageStoreSetItem#0",0,0,0
6078,"MirageStoreSetItem#50525","MirageStoreSetItem#0",0,0,0
6079,"MirageStoreSetItem#50526","MirageStoreSetItem#0",0,0,0
6080,"MirageStoreSetItem#50526","MirageStoreSetItem#0",0,0,0
6081,"MirageStoreSetItem#50526","MirageStoreSetItem#0",0,0,0
6082,"MirageStoreSetItem#50526","MirageStoreSetItem#0",0,0,0
6083,"MirageStoreSetItem#50526","MirageStoreSetItem#0",0,0,0
6084,"MirageStoreSetItem#50527","MirageStoreSetItem#0",0,0,0
6085,"MirageStoreSetItem#50527","MirageStoreSetItem#0",0,0,0
6086,"MirageStoreSetItem#50527","MirageStoreSetItem#0",0,0,0
6087,"MirageStoreSetItem#50527","MirageStoreSetItem#0",0,0,0
6088,"MirageStoreSetItem#50527","MirageStoreSetItem#0",0,0,0
6089,"MirageStoreSetItem#50528","MirageStoreSetItem#0",0,0,0
6090,"MirageStoreSetItem#50528","MirageStoreSetItem#0",0,0,0
6091,"MirageStoreSetItem#50528","MirageStoreSetItem#0",0,0,0
6092,"MirageStoreSetItem#50528","MirageStoreSetItem#0",0,0,0
6093,"MirageStoreSetItem#50528","MirageStoreSetItem#0",0,0,0
6094,"MirageStoreSetItem#45113","MirageStoreSetItem#0",0,0,0
6095,"MirageStoreSetItem#45113","MirageStoreSetItem#0",0,0,0
6096,"MirageStoreSetItem#45114","MirageStoreSetItem#0",0,0,0
6097,"MirageStoreSetItem#45114","MirageStoreSetItem#0",0,0,0
6098,"MirageStoreSetItem#45115","MirageStoreSetItem#0",0,0,0
6099,"MirageStoreSetItem#45115","MirageStoreSetItem#0",0,0,0
6100,"MirageStoreSetItem#45116","MirageStoreSetItem#0",0,0,0
6101,"MirageStoreSetItem#45116","MirageStoreSetItem#0",0,0,0
6102,"MirageStoreSetItem#45117","MirageStoreSetItem#0",0,0,0
6103,"MirageStoreSetItem#45117","MirageStoreSetItem#0",0,0,0
6104,"MirageStoreSetItem#45118","MirageStoreSetItem#0",0,0,0
6105,"MirageStoreSetItem#45118","MirageStoreSetItem#0",0,0,0
6223,"MirageStoreSetItem#45119","MirageStoreSetItem#0",0,0,0
6224,"MirageStoreSetItem#45119","MirageStoreSetItem#0",0,0,0
6968,"MirageStoreSetItem#45120","MirageStoreSetItem#0",0,0,0
6969,"MirageStoreSetItem#45120","MirageStoreSetItem#0",0,0,0
6970,"MirageStoreSetItem#45120","MirageStoreSetItem#0",0,0,0
6971,"MirageStoreSetItem#45121","MirageStoreSetItem#45122",0,0,0
6972,"MirageStoreSetItem#45121","MirageStoreSetItem#0",0,0,0
6973,"MirageStoreSetItem#45122","MirageStoreSetItem#0",0,0,0
6974,"MirageStoreSetItem#45121","MirageStoreSetItem#45122",0,0,0
6975,"MirageStoreSetItem#45121","MirageStoreSetItem#0",0,0,0
6976,"MirageStoreSetItem#45122","MirageStoreSetItem#0",0,0,0
6977,"MirageStoreSetItem#45121","MirageStoreSetItem#45122",0,0,0
6978,"MirageStoreSetItem#45123","MirageStoreSetItem#0",0,0,0
6979,"MirageStoreSetItem#45123","MirageStoreSetItem#0",0,0,0
6980,"MirageStoreSetItem#45123","MirageStoreSetItem#0",0,0,0
6981,"MirageStoreSetItem#45123","MirageStoreSetItem#0",0,0,0
6982,"MirageStoreSetItem#45124","MirageStoreSetItem#0",0,0,0
6983,"MirageStoreSetItem#45124","MirageStoreSetItem#0",0,0,0
7360,"MirageStoreSetItem#50633","MirageStoreSetItem#0",0,0,0
7361,"MirageStoreSetItem#50633","MirageStoreSetItem#0",0,0,0
7362,"MirageStoreSetItem#50633","MirageStoreSetItem#0",0,0,0
7363,"MirageStoreSetItem#50633","MirageStoreSetItem#0",0,0,0
7364,"MirageStoreSetItem#50633","MirageStoreSetItem#0",0,0,0
7366,"MirageStoreSetItem#50634","MirageStoreSetItem#0",0,0,0
7367,"MirageStoreSetItem#50634","MirageStoreSetItem#0",0,0,0
7368,"MirageStoreSetItem#50634","MirageStoreSetItem#0",0,0,0
7369,"MirageStoreSetItem#50634","MirageStoreSetItem#0",0,0,0
7370,"MirageStoreSetItem#50634","MirageStoreSetItem#0",0,0,0
7372,"MirageStoreSetItem#50635","MirageStoreSetItem#0",0,0,0
7373,"MirageStoreSetItem#50635","MirageStoreSetItem#0",0,0,0
7374,"MirageStoreSetItem#50635","MirageStoreSetItem#0",0,0,0
7375,"MirageStoreSetItem#50635","MirageStoreSetItem#0",0,0,0
7376,"MirageStoreSetItem#50635","MirageStoreSetItem#0",0,0,0
7378,"MirageStoreSetItem#50636","MirageStoreSetItem#0",0,0,0
7379,"MirageStoreSetItem#50636","MirageStoreSetItem#0",0,0,0
7380,"MirageStoreSetItem#50636","MirageStoreSetItem#0",0,0,0
7381,"MirageStoreSetItem#50636","MirageStoreSetItem#0",0,0,0
7382,"MirageStoreSetItem#50636","MirageStoreSetItem#0",0,0,0
7384,"MirageStoreSetItem#50637","MirageStoreSetItem#0",0,0,0
7385,"MirageStoreSetItem#50637","MirageStoreSetItem#0",0,0,0
7386,"MirageStoreSetItem#50637","MirageStoreSetItem#0",0,0,0
7387,"MirageStoreSetItem#50637","MirageStoreSetItem#0",0,0,0
7388,"MirageStoreSetItem#50637","MirageStoreSetItem#0",0,0,0
7390,"MirageStoreSetItem#50638","MirageStoreSetItem#0",0,0,0
7391,"MirageStoreSetItem#50638","MirageStoreSetItem#0",0,0,0
7392,"MirageStoreSetItem#50638","MirageStoreSetItem#0",0,0,0
7393,"MirageStoreSetItem#50638","MirageStoreSetItem#0",0,0,0
7394,"MirageStoreSetItem#50638","MirageStoreSetItem#0",0,0,0
7396,"MirageStoreSetItem#50639","MirageStoreSetItem#0",0,0,0
7397,"MirageStoreSetItem#50639","MirageStoreSetItem#0",0,0,0
7398,"MirageStoreSetItem#50639","MirageStoreSetItem#0",0,0,0
7399,"MirageStoreSetItem#50639","MirageStoreSetItem#0",0,0,0
7400,"MirageStoreSetItem#50639","MirageStoreSetItem#0",0,0,0
7402,"MirageStoreSetItem#50640","MirageStoreSetItem#0",0,0,0
7403,"MirageStoreSetItem#50640","MirageStoreSetItem#0",0,0,0
7404,"MirageStoreSetItem#50640","MirageStoreSetItem#0",0,0,0
7405,"MirageStoreSetItem#50640","MirageStoreSetItem#0",0,0,0
7406,"MirageStoreSetItem#50640","MirageStoreSetItem#0",0,0,0
7408,"MirageStoreSetItem#50641","MirageStoreSetItem#0",0,0,0
7409,"MirageStoreSetItem#50641","MirageStoreSetItem#0",0,0,0
7410,"MirageStoreSetItem#50641","MirageStoreSetItem#0",0,0,0
7411,"MirageStoreSetItem#50641","MirageStoreSetItem#0",0,0,0
7412,"MirageStoreSetItem#50641","MirageStoreSetItem#0",0,0,0
7535,"MirageStoreSetItem#45125","MirageStoreSetItem#0",0,0,0
7537,"MirageStoreSetItem#45125","MirageStoreSetItem#0",0,0,0
7538,"MirageStoreSetItem#45125","MirageStoreSetItem#0",0,0,0
7539,"MirageStoreSetItem#45126","MirageStoreSetItem#0",0,0,0
7540,"MirageStoreSetItem#45126","MirageStoreSetItem#0",0,0,0
7541,"MirageStoreSetItem#45126","MirageStoreSetItem#0",0,0,0
7542,"MirageStoreSetItem#45126","MirageStoreSetItem#0",0,0,0
7546,"MirageStoreSetItem#45127","MirageStoreSetItem#0",0,0,0
7547,"MirageStoreSetItem#45127","MirageStoreSetItem#0",0,0,0
7548,"MirageStoreSetItem#45128","MirageStoreSetItem#0",0,0,0
7549,"MirageStoreSetItem#45128","MirageStoreSetItem#0",0,0,0
7953,"MirageStoreSetItem#50529","MirageStoreSetItem#0",0,0,0
7954,"MirageStoreSetItem#50529","MirageStoreSetItem#0",0,0,0
7955,"MirageStoreSetItem#50529","MirageStoreSetItem#0",0,0,0
7956,"MirageStoreSetItem#50529","MirageStoreSetItem#0",0,0,0
7957,"MirageStoreSetItem#50529","MirageStoreSetItem#0",0,0,0
8111,"MirageStoreSetItem#45129","MirageStoreSetItem#0",0,0,0
8116,"MirageStoreSetItem#45129","MirageStoreSetItem#0",0,0,0
8119,"MirageStoreSetItem#45129","MirageStoreSetItem#0",0,0,0
8391,"MirageStoreSetItem#50510","MirageStoreSetItem#0",0,0,0
8392,"MirageStoreSetItem#50510","MirageStoreSetItem#0",0,0,0
8393,"MirageStoreSetItem#50510","MirageStoreSetItem#0",0,0,0
8394,"MirageStoreSetItem#50510","MirageStoreSetItem#0",0,0,0
8395,"MirageStoreSetItem#50510","MirageStoreSetItem#0",0,0,0
8396,"MirageStoreSetItem#50511","MirageStoreSetItem#0",0,0,0
8397,"MirageStoreSetItem#50511","MirageStoreSetItem#0",0,0,0
8398,"MirageStoreSetItem#50511","MirageStoreSetItem#0",0,0,0
8399,"MirageStoreSetItem#50511","MirageStoreSetItem#0",0,0,0
8400,"MirageStoreSetItem#50511","MirageStoreSetItem#0",0,0,0
8401,"MirageStoreSetItem#50512","MirageStoreSetItem#0",0,0,0
8402,"MirageStoreSetItem#50512","MirageStoreSetItem#0",0,0,0
8403,"MirageStoreSetItem#50512","MirageStoreSetItem#0",0,0,0
8404,"MirageStoreSetItem#50512","MirageStoreSetItem#0",0,0,0
8405,"MirageStoreSetItem#50512","MirageStoreSetItem#0",0,0,0
8406,"MirageStoreSetItem#50513","MirageStoreSetItem#0",0,0,0
8407,"MirageStoreSetItem#50513","MirageStoreSetItem#0",0,0,0
8408,"MirageStoreSetItem#50513","MirageStoreSetItem#0",0,0,0
8409,"MirageStoreSetItem#50513","MirageStoreSetItem#0",0,0,0
8410,"MirageStoreSetItem#50513","MirageStoreSetItem#0",0,0,0
8411,"MirageStoreSetItem#50514","MirageStoreSetItem#0",0,0,0
8412,"MirageStoreSetItem#50514","MirageStoreSetItem#0",0,0,0
8413,"MirageStoreSetItem#50514","MirageStoreSetItem#0",0,0,0
8414,"MirageStoreSetItem#50514","MirageStoreSetItem#0",0,0,0
8415,"MirageStoreSetItem#50514","MirageStoreSetItem#0",0,0,0
8416,"MirageStoreSetItem#50515","MirageStoreSetItem#0",0,0,0
8417,"MirageStoreSetItem#50515","MirageStoreSetItem#0",0,0,0
8418,"MirageStoreSetItem#50515","MirageStoreSetItem#0",0,0,0
8419,"MirageStoreSetItem#50515","MirageStoreSetItem#0",0,0,0
8420,"MirageStoreSetItem#50515","MirageStoreSetItem#0",0,0,0
8421,"MirageStoreSetItem#50516","MirageStoreSetItem#0",0,0,0
8422,"MirageStoreSetItem#50516","MirageStoreSetItem#0",0,0,0
8423,"MirageStoreSetItem#50516","MirageStoreSetItem#0",0,0,0
8424,"MirageStoreSetItem#50516","MirageStoreSetItem#0",0,0,0
8425,"MirageStoreSetItem#50516","MirageStoreSetItem#0",0,0,0
8426,"MirageStoreSetItem#50517","MirageStoreSetItem#0",0,0,0
8427,"MirageStoreSetItem#50517","MirageStoreSetItem#0",0,0,0
8428,"MirageStoreSetItem#50517","MirageStoreSetItem#0",0,0,0
8429,"MirageStoreSetItem#50517","MirageStoreSetItem#0",0,0,0
8430,"MirageStoreSetItem#50517","MirageStoreSetItem#0",0,0,0
8431,"MirageStoreSetItem#50518","MirageStoreSetItem#0",0,0,0
8432,"MirageStoreSetItem#50518","MirageStoreSetItem#0",0,0,0
8433,"MirageStoreSetItem#50518","MirageStoreSetItem#0",0,0,0
8434,"MirageStoreSetItem#50518","MirageStoreSetItem#0",0,0,0
8435,"MirageStoreSetItem#50518","MirageStoreSetItem#0",0,0,0
8542,"MirageStoreSetItem#45130","MirageStoreSetItem#0",0,0,0
8543,"MirageStoreSetItem#45130","MirageStoreSetItem#0",0,0,0
8544,"MirageStoreSetItem#45131","MirageStoreSetItem#0",0,0,0
8545,"MirageStoreSetItem#45131","MirageStoreSetItem#0",0,0,0
8546,"MirageStoreSetItem#45132","MirageStoreSetItem#45590",0,0,0
8547,"MirageStoreSetItem#45132","MirageStoreSetItem#0",0,0,0
8548,"MirageStoreSetItem#45590","MirageStoreSetItem#0",0,0,0
8549,"MirageStoreSetItem#45133","MirageStoreSetItem#0",0,0,0
8550,"MirageStoreSetItem#45133","MirageStoreSetItem#0",0,0,0
8551,"MirageStoreSetItem#45134","MirageStoreSetItem#0",0,0,0
8552,"MirageStoreSetItem#45134","MirageStoreSetItem#0",0,0,0
8553,"MirageStoreSetItem#45135","MirageStoreSetItem#45136",0,0,0
8554,"MirageStoreSetItem#45135","MirageStoreSetItem#0",0,0,0
8555,"MirageStoreSetItem#45136","MirageStoreSetItem#0",0,0,0
8557,"MirageStoreSetItem#45137","MirageStoreSetItem#0",0,0,0
8558,"MirageStoreSetItem#45138","MirageStoreSetItem#0",0,0,0
8559,"MirageStoreSetItem#45137","MirageStoreSetItem#45138",0,0,0
8560,"MirageStoreSetItem#45137","MirageStoreSetItem#45138",0,0,0
8561,"MirageStoreSetItem#45137","MirageStoreSetItem#45138",0,0,0
8669,"MirageStoreSetItem#45139","MirageStoreSetItem#0",0,0,0
8670,"MirageStoreSetItem#45140","MirageStoreSetItem#0",0,0,0
8671,"MirageStoreSetItem#45141","MirageStoreSetItem#0",0,0,0
8672,"MirageStoreSetItem#45139","MirageStoreSetItem#0",0,0,0
8673,"MirageStoreSetItem#45140","MirageStoreSetItem#0",0,0,0
8674,"MirageStoreSetItem#45141","MirageStoreSetItem#0",0,0,0
8675,"MirageStoreSetItem#45139","MirageStoreSetItem#0",0,0,0
8676,"MirageStoreSetItem#45140","MirageStoreSetItem#0",0,0,0
8677,"MirageStoreSetItem#45141","MirageStoreSetItem#0",0,0,0
8678,"MirageStoreSetItem#45139","MirageStoreSetItem#0",0,0,0
8679,"MirageStoreSetItem#45140","MirageStoreSetItem#0",0,0,0
8680,"MirageStoreSetItem#45141","MirageStoreSetItem#0",0,0,0
8681,"MirageStoreSetItem#45142","MirageStoreSetItem#0",0,0,0
8682,"MirageStoreSetItem#45143","MirageStoreSetItem#0",0,0,0
