key,0,1,2,3,4,5
3473409.29,"Mistfall Boots of Scouting",False,"Brass Sky Pirate Spoil",False,1,971
3473409.30,"Mistfall Monocle of Healing",False,"Brass Sky Pirate Spoil",False,1,970
3473409.31,"Mistfall Robe of Healing",False,"Brass Sky Pirate Spoil",False,1,969
3473409.32,"Mistfall Halfgloves of Healing",False,"Brass Sky Pirate Spoil",False,1,968
3473409.33,"Mistfall Belt of Healing",False,"Brass Sky Pirate Spoil",False,1,967
3473409.34,"Mistfall Tonban of Healing",False,"Brass Sky Pirate Spoil",False,1,966
3473409.35,"Mistfall Crakows of Healing",False,"Brass Sky Pirate Spoil",False,1,965
3473409.36,"Mistfall Magnifiers of Casting",False,"Brass Sky Pirate Spoil",False,1,964
3473409.37,"Mistfall Robe of Casting",False,"Brass Sky Pirate Spoil",False,1,963
3473409.38,"Mistfall Halfgloves of Casting",False,"Brass Sky Pirate Spoil",False,1,962
3473409.39,"Mistfall Belt of Casting",False,"Brass Sky Pirate Spoil",False,1,961
3473409.40,"Mistfall Tonban of Casting",False,"Brass Sky Pirate Spoil",False,1,960
3473409.41,"Mistfall Crakows of Casting",False,"Brass Sky Pirate Spoil",False,1,959
3473409.42,"Mistfall Necklace of Fending",False,"Brass Sky Pirate Spoil",False,1,958
3473409.43,"Mistfall Armillae of Fending",False,"Brass Sky Pirate Spoil",False,1,957
3473409.44,"Mistfall Earrings of Fending",False,"Brass Sky Pirate Spoil",False,1,956
3473409.45,"Mistfall Ring of Fending",False,"Brass Sky Pirate Spoil",False,1,955
3473409.46,"Mistfall Necklace of Slaying",False,"Brass Sky Pirate Spoil",False,1,954
3473409.47,"Mistfall Armillae of Slaying",False,"Brass Sky Pirate Spoil",False,1,953
3473409.48,"Mistfall Earrings of Slaying",False,"Brass Sky Pirate Spoil",False,1,952
3473409.49,"Mistfall Ring of Slaying",False,"Brass Sky Pirate Spoil",False,1,951
3473409.50,"Mistfall Necklace of Aiming",False,"Brass Sky Pirate Spoil",False,1,950
3473409.51,"Mistfall Armillae of Aiming",False,"Brass Sky Pirate Spoil",False,1,949
3473409.52,"Mistfall Earrings of Aiming",False,"Brass Sky Pirate Spoil",False,1,948
3473409.53,"Mistfall Ring of Aiming",False,"Brass Sky Pirate Spoil",False,1,947
3473409.54,"Mistfall Necklace of Healing",False,"Brass Sky Pirate Spoil",False,1,946
3473409.55,"Mistfall Armillae of Healing",False,"Brass Sky Pirate Spoil",False,1,945
3473409.56,"Mistfall Earrings of Healing",False,"Brass Sky Pirate Spoil",False,1,944
3473409.57,"Mistfall Ring of Healing",False,"Brass Sky Pirate Spoil",False,1,943
3473409.58,"Mistfall Necklace of Casting",False,"Brass Sky Pirate Spoil",False,1,942
3473409.59,"Mistfall Armillae of Casting",False,"Brass Sky Pirate Spoil",False,1,941
3473409.60,"Mistfall Earrings of Casting",False,"Brass Sky Pirate Spoil",False,1,940
3473409.61,"Mistfall Ring of Casting",False,"Brass Sky Pirate Spoil",False,1,939
3473409.62,"Deepmist Helm of Fending",False,"Brass Sky Pirate Spoil",False,1,900
3473409.63,"Deepmist Cuirass of Fending",False,"Brass Sky Pirate Spoil",False,1,899
3473409.64,"Deepmist Vambraces of Fending",False,"Brass Sky Pirate Spoil",False,1,898
3473409.65,"Deepmist Tassets of Fending",False,"Brass Sky Pirate Spoil",False,1,897
3473409.66,"Deepmist Breeches of Fending",False,"Brass Sky Pirate Spoil",False,1,896
3473409.67,"Deepmist Sabatons of Fending",False,"Brass Sky Pirate Spoil",False,1,895
3473409.68,"Deepmist Mask of Maiming",False,"Brass Sky Pirate Spoil",False,1,894
3473409.69,"Deepmist Mail of Maiming",False,"Brass Sky Pirate Spoil",False,1,893
3473409.70,"Deepmist Vambraces of Maiming",False,"Brass Sky Pirate Spoil",False,1,892
3473409.71,"Deepmist Belt of Maiming",False,"Brass Sky Pirate Spoil",False,1,891
3473409.72,"Deepmist Breeches of Maiming",False,"Brass Sky Pirate Spoil",False,1,890
3473409.73,"Deepmist Sollerets of Maiming",False,"Brass Sky Pirate Spoil",False,1,889
3473409.74,"Deepmist Mask of Striking",False,"Brass Sky Pirate Spoil",False,1,888
3473409.75,"Deepmist Jacket of Striking",False,"Brass Sky Pirate Spoil",False,1,887
3473409.76,"Deepmist Armguards of Striking",False,"Brass Sky Pirate Spoil",False,1,886
3473409.77,"Deepmist Belt of Striking",False,"Brass Sky Pirate Spoil",False,1,885
3473409.78,"Deepmist Trousers of Striking",False,"Brass Sky Pirate Spoil",False,1,884
3473409.79,"Deepmist Leggings of Striking",False,"Brass Sky Pirate Spoil",False,1,883
3473409.80,"Deepmist Mask of Aiming",False,"Brass Sky Pirate Spoil",False,1,882
3473409.81,"Deepmist Jacket of Aiming",False,"Brass Sky Pirate Spoil",False,1,881
3473409.82,"Deepmist Armguards of Aiming",False,"Brass Sky Pirate Spoil",False,1,880
3473409.83,"Deepmist Belt of Aiming",False,"Brass Sky Pirate Spoil",False,1,879
3473409.84,"Deepmist Trousers of Aiming",False,"Brass Sky Pirate Spoil",False,1,878
3473409.85,"Deepmist Leggings of Aiming",False,"Brass Sky Pirate Spoil",False,1,877
3473409.86,"Deepmist Mask of Scouting",False,"Brass Sky Pirate Spoil",False,1,876
3473409.87,"Deepmist Jacket of Scouting",False,"Brass Sky Pirate Spoil",False,1,875
3473409.88,"Deepmist Armguards of Scouting",False,"Brass Sky Pirate Spoil",False,1,874
3473409.89,"Deepmist Belt of Scouting",False,"Brass Sky Pirate Spoil",False,1,873
3473409.90,"Deepmist Trousers of Scouting",False,"Brass Sky Pirate Spoil",False,1,872
3473409.91,"Deepmist Leggings of Scouting",False,"Brass Sky Pirate Spoil",False,1,871
3473409.92,"Deepmist Mask of Healing",False,"Brass Sky Pirate Spoil",False,1,870
3473409.93,"Deepmist Doublet of Healing",False,"Brass Sky Pirate Spoil",False,1,869
3473409.94,"Deepmist Gloves of Healing",False,"Brass Sky Pirate Spoil",False,1,868
3473409.95,"Deepmist Sash of Healing",False,"Brass Sky Pirate Spoil",False,1,867
3473409.96,"Deepmist Gaskins of Healing",False,"Brass Sky Pirate Spoil",False,1,866
3473409.97,"Deepmist Boots of Healing",False,"Brass Sky Pirate Spoil",False,1,865
3473409.98,"Deepmist Mask of Casting",False,"Brass Sky Pirate Spoil",False,1,864
3473409.99,"Deepmist Doublet of Casting",False,"Brass Sky Pirate Spoil",False,1,863
3473409.100,"Deepmist Gloves of Casting",False,"Brass Sky Pirate Spoil",False,1,862
3473409.101,"Deepmist Sash of Casting",False,"Brass Sky Pirate Spoil",False,1,861
3473409.102,"Deepmist Gaskins of Casting",False,"Brass Sky Pirate Spoil",False,1,860
3473409.103,"Deepmist Boots of Casting",False,"Brass Sky Pirate Spoil",False,1,859
3473409.104,"Deepmist Necklace of Fending",False,"Brass Sky Pirate Spoil",False,1,858
3473409.105,"Deepmist Armillae of Fending",False,"Brass Sky Pirate Spoil",False,1,857
3473409.106,"Deepmist Earrings of Fending",False,"Brass Sky Pirate Spoil",False,1,856
3473409.107,"Deepmist Ring of Fending",False,"Brass Sky Pirate Spoil",False,1,855
3473409.108,"Deepmist Necklace of Slaying",False,"Brass Sky Pirate Spoil",False,1,854
3473409.109,"Deepmist Armillae of Slaying",False,"Brass Sky Pirate Spoil",False,1,853
3473409.110,"Deepmist Earrings of Slaying",False,"Brass Sky Pirate Spoil",False,1,852
3473409.111,"Deepmist Ring of Slaying",False,"Brass Sky Pirate Spoil",False,1,851
3473409.112,"Deepmist Necklace of Aiming",False,"Brass Sky Pirate Spoil",False,1,850
3473409.113,"Deepmist Armillae of Aiming",False,"Brass Sky Pirate Spoil",False,1,849
3473409.114,"Deepmist Earrings of Aiming",False,"Brass Sky Pirate Spoil",False,1,848
3473409.115,"Deepmist Ring of Aiming",False,"Brass Sky Pirate Spoil",False,1,847
3473409.116,"Deepmist Necklace of Healing",False,"Brass Sky Pirate Spoil",False,1,846
3473409.117,"Deepmist Armillae of Healing",False,"Brass Sky Pirate Spoil",False,1,845
3473409.118,"Deepmist Earrings of Healing",False,"Brass Sky Pirate Spoil",False,1,844
3473409.119,"Deepmist Ring of Healing",False,"Brass Sky Pirate Spoil",False,1,843
3473409.120,"Deepmist Necklace of Casting",False,"Brass Sky Pirate Spoil",False,1,842
3473409.121,"Deepmist Armillae of Casting",False,"Brass Sky Pirate Spoil",False,1,841
3473409.122,"Deepmist Earrings of Casting",False,"Brass Sky Pirate Spoil",False,1,840
3473409.123,"Deepmist Ring of Casting",False,"Brass Sky Pirate Spoil",False,1,839
3473409.124,"Mistbreak Helm of Fending",False,"Brass Sky Pirate Spoil",False,1,800
3473409.125,"Mistbreak Armor of Fending",False,"Brass Sky Pirate Spoil",False,1,799
3473409.126,"Mistbreak Gauntlets of Fending",False,"Brass Sky Pirate Spoil",False,1,798
3473409.127,"Mistbreak Tassets of Fending",False,"Brass Sky Pirate Spoil",False,1,797
3473409.128,"Mistbreak Chain Hose of Fending",False,"Brass Sky Pirate Spoil",False,1,796
3473409.129,"Mistbreak Sabatons of Fending",False,"Brass Sky Pirate Spoil",False,1,795
3473409.130,"Mistbreak Helm of Maiming",False,"Brass Sky Pirate Spoil",False,1,794
3473409.131,"Mistbreak Armor of Maiming",False,"Brass Sky Pirate Spoil",False,1,793
3473409.132,"Mistbreak Gauntlets of Maiming",False,"Brass Sky Pirate Spoil",False,1,792
3473409.133,"Mistbreak Tassets of Maiming",False,"Brass Sky Pirate Spoil",False,1,791
3473409.134,"Mistbreak Chain Hose of Maiming",False,"Brass Sky Pirate Spoil",False,1,790
3473409.135,"Mistbreak Sabatons of Maiming",False,"Brass Sky Pirate Spoil",False,1,789
3473409.136,"Mistbreak Cap of Striking",False,"Brass Sky Pirate Spoil",False,1,788
3473409.137,"Mistbreak Cyclas of Striking",False,"Brass Sky Pirate Spoil",False,1,787
3473409.138,"Mistbreak Armguards of Striking",False,"Brass Sky Pirate Spoil",False,1,786
3473409.139,"Mistbreak Ringbelt of Striking",False,"Brass Sky Pirate Spoil",False,1,785
3473409.140,"Mistbreak Hose of Striking",False,"Brass Sky Pirate Spoil",False,1,784
3473409.141,"Mistbreak Boots of Striking",False,"Brass Sky Pirate Spoil",False,1,783
3473409.142,"Mistbreak Cap of Aiming",False,"Brass Sky Pirate Spoil",False,1,782
3473409.143,"Mistbreak Cyclas of Aiming",False,"Brass Sky Pirate Spoil",False,1,781
3473409.144,"Mistbreak Armguards of Aiming",False,"Brass Sky Pirate Spoil",False,1,780
3473409.145,"Mistbreak Ringbelt of Aiming",False,"Brass Sky Pirate Spoil",False,1,779
3473409.146,"Mistbreak Hose of Aiming",False,"Brass Sky Pirate Spoil",False,1,778
3473409.147,"Mistbreak Boots of Aiming",False,"Brass Sky Pirate Spoil",False,1,777
3473409.148,"Mistbreak Cap of Scouting",False,"Brass Sky Pirate Spoil",False,1,776
3473409.149,"Mistbreak Cyclas of Scouting",False,"Brass Sky Pirate Spoil",False,1,775
3473409.150,"Mistbreak Armguards of Scouting",False,"Brass Sky Pirate Spoil",False,1,774
3473409.151,"Mistbreak Ringbelt of Scouting",False,"Brass Sky Pirate Spoil",False,1,773
3473409.152,"Mistbreak Hose of Scouting",False,"Brass Sky Pirate Spoil",False,1,772
3473409.153,"Mistbreak Boots of Scouting",False,"Brass Sky Pirate Spoil",False,1,771
3473409.154,"Mistbreak Klobuk of Healing",False,"Brass Sky Pirate Spoil",False,1,770
3473409.155,"Mistbreak Alb of Healing",False,"Brass Sky Pirate Spoil",False,1,769
3473409.156,"Mistbreak Gloves of Healing",False,"Brass Sky Pirate Spoil",False,1,768
3473409.157,"Mistbreak Corset of Healing",False,"Brass Sky Pirate Spoil",False,1,767
3473409.158,"Mistbreak Chausses of Healing",False,"Brass Sky Pirate Spoil",False,1,766
3473409.159,"Mistbreak Thighboots of Healing",False,"Brass Sky Pirate Spoil",False,1,765
3473409.160,"Mistbreak Hat of Casting",False,"Brass Sky Pirate Spoil",False,1,764
3473409.161,"Mistbreak Robe of Casting",False,"Brass Sky Pirate Spoil",False,1,763
3473409.162,"Mistbreak Dress Gloves of Casting",False,"Brass Sky Pirate Spoil",False,1,762
3473409.163,"Mistbreak Corset of Casting",False,"Brass Sky Pirate Spoil",False,1,761
3473409.164,"Mistbreak Breeches of Casting",False,"Brass Sky Pirate Spoil",False,1,760
3473409.165,"Mistbreak Thighboots of Casting",False,"Brass Sky Pirate Spoil",False,1,759
3473409.166,"Mistbreak Necklace of Fending",False,"Brass Sky Pirate Spoil",False,1,758
3473409.167,"Mistbreak Armillae of Fending",False,"Brass Sky Pirate Spoil",False,1,757
3473409.168,"Mistbreak Earrings of Fending",False,"Brass Sky Pirate Spoil",False,1,756
3473409.169,"Mistbreak Ring of Fending",False,"Brass Sky Pirate Spoil",False,1,755
3473409.170,"Mistbreak Necklace of Slaying",False,"Brass Sky Pirate Spoil",False,1,754
3473409.171,"Mistbreak Armillae of Slaying",False,"Brass Sky Pirate Spoil",False,1,753
3473409.172,"Mistbreak Earrings of Slaying",False,"Brass Sky Pirate Spoil",False,1,752
3473409.173,"Mistbreak Ring of Slaying",False,"Brass Sky Pirate Spoil",False,1,751
3473409.174,"Mistbreak Necklace of Aiming",False,"Brass Sky Pirate Spoil",False,1,750
3473409.175,"Mistbreak Armillae of Aiming",False,"Brass Sky Pirate Spoil",False,1,749
3473409.176,"Mistbreak Earrings of Aiming",False,"Brass Sky Pirate Spoil",False,1,748
3473409.177,"Mistbreak Ring of Aiming",False,"Brass Sky Pirate Spoil",False,1,747
3473409.178,"Mistbreak Necklace of Healing",False,"Brass Sky Pirate Spoil",False,1,746
3473409.179,"Mistbreak Armillae of Healing",False,"Brass Sky Pirate Spoil",False,1,745
3473409.180,"Mistbreak Earrings of Healing",False,"Brass Sky Pirate Spoil",False,1,744
3473409.181,"Mistbreak Ring of Healing",False,"Brass Sky Pirate Spoil",False,1,743
3473409.182,"Mistbreak Necklace of Casting",False,"Brass Sky Pirate Spoil",False,1,742
3473409.183,"Mistbreak Armillae of Casting",False,"Brass Sky Pirate Spoil",False,1,741
3473409.184,"Mistbreak Earrings of Casting",False,"Brass Sky Pirate Spoil",False,1,740
3473409.185,"Mistbreak Ring of Casting",False,"Brass Sky Pirate Spoil",False,1,739
3473409.186,"Sunstreak Helm of Fending",False,"Brass Sky Pirate Spoil",False,2,700
3473409.187,"Sunstreak Coat of Fending",False,"Brass Sky Pirate Spoil",False,2,699
3473409.188,"Sunstreak Gauntlets of Fending",False,"Brass Sky Pirate Spoil",False,2,698
3473409.189,"Sunstreak Belt of Fending",False,"Brass Sky Pirate Spoil",False,2,697
3473409.190,"Sunstreak Gaskins of Fending",False,"Brass Sky Pirate Spoil",False,2,696
3473409.191,"Sunstreak Boots of Fending",False,"Brass Sky Pirate Spoil",False,2,695
3473409.192,"Sunstreak Helm of Maiming",False,"Brass Sky Pirate Spoil",False,2,694
3473409.193,"Sunstreak Coat of Maiming",False,"Brass Sky Pirate Spoil",False,2,693
3473409.194,"Sunstreak Gauntlets of Maiming",False,"Brass Sky Pirate Spoil",False,2,692
3473409.195,"Sunstreak Belt of Maiming",False,"Brass Sky Pirate Spoil",False,2,691
3473409.196,"Sunstreak Gaskins of Maiming",False,"Brass Sky Pirate Spoil",False,2,690
3473409.197,"Sunstreak Boots of Maiming",False,"Brass Sky Pirate Spoil",False,2,689
3473409.198,"Sunstreak Mask of Striking",False,"Brass Sky Pirate Spoil",False,2,688
3473409.199,"Sunstreak Jacket of Striking",False,"Brass Sky Pirate Spoil",False,2,687
3473409.200,"Sunstreak Gloves of Striking",False,"Brass Sky Pirate Spoil",False,2,686
3473409.201,"Sunstreak Belt of Striking",False,"Brass Sky Pirate Spoil",False,2,685
3473409.202,"Sunstreak Trousers of Striking",False,"Brass Sky Pirate Spoil",False,2,684
3473409.203,"Sunstreak Boots of Striking",False,"Brass Sky Pirate Spoil",False,2,683
3473409.204,"Sunstreak Beret of Aiming",False,"Brass Sky Pirate Spoil",False,2,682
3473409.205,"Sunstreak Vest of Aiming",False,"Brass Sky Pirate Spoil",False,2,681
3473409.206,"Sunstreak Gloves of Aiming",False,"Brass Sky Pirate Spoil",False,2,680
3473409.207,"Sunstreak Belt of Aiming",False,"Brass Sky Pirate Spoil",False,2,679
3473409.208,"Sunstreak Halfslops of Aiming",False,"Brass Sky Pirate Spoil",False,2,678
3473409.209,"Sunstreak Boots of Aiming",False,"Brass Sky Pirate Spoil",False,2,677
3473409.210,"Sunstreak Mask of Scouting",False,"Brass Sky Pirate Spoil",False,2,676
3473409.211,"Sunstreak Jacket of Scouting",False,"Brass Sky Pirate Spoil",False,2,675
3473409.212,"Sunstreak Gloves of Scouting",False,"Brass Sky Pirate Spoil",False,2,674
3473409.213,"Sunstreak Belt of Scouting",False,"Brass Sky Pirate Spoil",False,2,673
3473409.214,"Sunstreak Trousers of Scouting",False,"Brass Sky Pirate Spoil",False,2,672
3473409.215,"Sunstreak Boots of Scouting",False,"Brass Sky Pirate Spoil",False,2,671
3473409.216,"Sunstreak Cap of Healing",False,"Brass Sky Pirate Spoil",False,2,670
3473409.217,"Sunstreak Coat of Healing",False,"Brass Sky Pirate Spoil",False,2,669
3473409.218,"Sunstreak Gloves of Healing",False,"Brass Sky Pirate Spoil",False,2,668
3473409.219,"Sunstreak Belt of Healing",False,"Brass Sky Pirate Spoil",False,2,667
3473409.220,"Sunstreak Bottoms of Healing",False,"Brass Sky Pirate Spoil",False,2,666
3473409.221,"Sunstreak Shoes of Healing",False,"Brass Sky Pirate Spoil",False,2,665
3473409.222,"Sunstreak Cap of Casting",False,"Brass Sky Pirate Spoil",False,2,664
3473409.223,"Sunstreak Coat of Casting",False,"Brass Sky Pirate Spoil",False,2,663
3473409.224,"Sunstreak Gloves of Casting",False,"Brass Sky Pirate Spoil",False,2,662
3473409.225,"Sunstreak Belt of Casting",False,"Brass Sky Pirate Spoil",False,2,661
3473409.226,"Sunstreak Bottoms of Casting",False,"Brass Sky Pirate Spoil",False,2,660
3473409.227,"Sunstreak Shoes of Casting",False,"Brass Sky Pirate Spoil",False,2,659
3473409.228,"Sunstreak Necklace of Fending",False,"Brass Sky Pirate Spoil",False,2,658
3473409.229,"Sunstreak Armillae of Fending",False,"Brass Sky Pirate Spoil",False,2,657
3473409.230,"Sunstreak Earring of Fending",False,"Brass Sky Pirate Spoil",False,2,656
3473409.231,"Sunstreak Ring of Fending",False,"Brass Sky Pirate Spoil",False,2,655
3473409.232,"Sunstreak Necklace of Slaying",False,"Brass Sky Pirate Spoil",False,2,654
3473409.233,"Sunstreak Armillae of Slaying",False,"Brass Sky Pirate Spoil",False,2,653
3473409.234,"Sunstreak Earring of Slaying",False,"Brass Sky Pirate Spoil",False,2,652
3473409.235,"Sunstreak Ring of Slaying",False,"Brass Sky Pirate Spoil",False,2,651
3473409.236,"Sunstreak Necklace of Aiming",False,"Brass Sky Pirate Spoil",False,2,650
3473409.237,"Sunstreak Armillae of Aiming",False,"Brass Sky Pirate Spoil",False,2,649
3473409.238,"Sunstreak Earring of Aiming",False,"Brass Sky Pirate Spoil",False,2,648
3473409.239,"Sunstreak Ring of Aiming",False,"Brass Sky Pirate Spoil",False,2,647
3473409.240,"Sunstreak Necklace of Healing",False,"Brass Sky Pirate Spoil",False,2,646
3473409.241,"Sunstreak Armillae of Healing",False,"Brass Sky Pirate Spoil",False,2,645
3473409.242,"Sunstreak Earring of Healing",False,"Brass Sky Pirate Spoil",False,2,644
3473409.243,"Sunstreak Ring of Healing",False,"Brass Sky Pirate Spoil",False,2,643
3473409.244,"Sunstreak Necklace of Casting",False,"Brass Sky Pirate Spoil",False,2,642
3473409.245,"Sunstreak Armillae of Casting",False,"Brass Sky Pirate Spoil",False,2,641
3473409.246,"Sunstreak Earring of Casting",False,"Brass Sky Pirate Spoil",False,2,640
3473409.247,"Sunstreak Ring of Casting",False,"Brass Sky Pirate Spoil",False,2,639
3473409.248,"Sunburst Helm of Fending",False,"Brass Sky Pirate Spoil",False,3,638
3473409.249,"Sunburst Cuirass of Fending",False,"Brass Sky Pirate Spoil",False,3,637
3473409.250,"Sunburst Gauntlets of Fending",False,"Brass Sky Pirate Spoil",False,3,636
3473409.251,"Sunburst Plate Belt of Fending",False,"Brass Sky Pirate Spoil",False,3,635
3473409.252,"Sunburst Breeches of Fending",False,"Brass Sky Pirate Spoil",False,3,634
3473409.253,"Sunburst Sabatons of Fending",False,"Brass Sky Pirate Spoil",False,3,633
3473409.254,"Sunburst Headgear of Maiming",False,"Brass Sky Pirate Spoil",False,3,632
3473409.255,"Sunburst Corselet of Maiming",False,"Brass Sky Pirate Spoil",False,3,631
3473409.256,"Sunburst Armguard of Maiming",False,"Brass Sky Pirate Spoil",False,3,630
3473409.257,"Sunburst Tassets of Maiming",False,"Brass Sky Pirate Spoil",False,3,629
3473409.258,"Sunburst Brais of Maiming",False,"Brass Sky Pirate Spoil",False,3,628
3473409.259,"Sunburst Leg Guards of Maiming",False,"Brass Sky Pirate Spoil",False,3,627
3473409.260,"Sunburst Headgear of Striking",False,"Brass Sky Pirate Spoil",False,3,626
3473409.261,"Sunburst Corselet of Striking",False,"Brass Sky Pirate Spoil",False,3,625
3473409.262,"Sunburst Armguards of Striking",False,"Brass Sky Pirate Spoil",False,3,624
3473409.263,"Sunburst Tassets of Striking",False,"Brass Sky Pirate Spoil",False,3,623
3473409.264,"Sunburst Brais of Striking",False,"Brass Sky Pirate Spoil",False,3,622
3473409.265,"Sunburst Leg Guards of Striking",False,"Brass Sky Pirate Spoil",False,3,621
3473409.266,"Sunburst Hat of Aiming",False,"Brass Sky Pirate Spoil",False,3,620
3473409.267,"Sunburst Acton of Aiming",False,"Brass Sky Pirate Spoil",False,3,619
3473409.268,"Sunburst Sleeves of Aiming",False,"Brass Sky Pirate Spoil",False,3,618
3473409.269,"Sunburst Ringbelt of Aiming",False,"Brass Sky Pirate Spoil",False,3,617
3473409.270,"Sunburst Culottes of Aiming",False,"Brass Sky Pirate Spoil",False,3,616
3473409.271,"Sunburst Thighboots of Aiming",False,"Brass Sky Pirate Spoil",False,3,615
3473409.272,"Sunburst Hat of Scouting",False,"Brass Sky Pirate Spoil",False,3,614
3473409.273,"Sunburst Acton of Scouting",False,"Brass Sky Pirate Spoil",False,3,613
3473409.274,"Sunburst Sleeves of Scouting",False,"Brass Sky Pirate Spoil",False,3,612
3473409.275,"Sunburst Ringbelt of Scouting",False,"Brass Sky Pirate Spoil",False,3,611
3473409.276,"Sunburst Culottes of Scouting",False,"Brass Sky Pirate Spoil",False,3,610
3473409.277,"Sunburst Thighboots of Scouting",False,"Brass Sky Pirate Spoil",False,3,609
3473409.278,"Sunburst Hat of Healing",False,"Brass Sky Pirate Spoil",False,3,608
3473409.279,"Sunburst Acton of Healing",False,"Brass Sky Pirate Spoil",False,3,607
3473409.280,"Sunburst Sleeves of Healing",False,"Brass Sky Pirate Spoil",False,3,606
3473409.281,"Sunburst Corset of Healing",False,"Brass Sky Pirate Spoil",False,3,605
3473409.282,"Sunburst Skirt of Healing",False,"Brass Sky Pirate Spoil",False,3,604
3473409.283,"Sunburst Boots of Healing",False,"Brass Sky Pirate Spoil",False,3,603
3473409.284,"Sunburst Headgear of Casting",False,"Brass Sky Pirate Spoil",False,3,602
3473409.285,"Sunburst Corselet of Casting",False,"Brass Sky Pirate Spoil",False,3,601
3473409.286,"Sunburst Armguards of Casting",False,"Brass Sky Pirate Spoil",False,3,600
3473409.287,"Sunburst Corset of Casting",False,"Brass Sky Pirate Spoil",False,3,599
3473409.288,"Sunburst Skirt of Casting",False,"Brass Sky Pirate Spoil",False,3,598
3473409.289,"Sunburst Boots of Casting",False,"Brass Sky Pirate Spoil",False,3,597
3473409.290,"Sunburst Necklace of Fending",False,"Brass Sky Pirate Spoil",False,3,596
3473409.291,"Sunburst Armillae of Fending",False,"Brass Sky Pirate Spoil",False,3,595
3473409.292,"Sunburst Earring of Fending",False,"Brass Sky Pirate Spoil",False,3,594
3473409.293,"Sunburst Ring of Fending",False,"Brass Sky Pirate Spoil",False,3,593
3473409.294,"Sunburst Necklace of Slaying",False,"Brass Sky Pirate Spoil",False,3,592
3473409.295,"Sunburst Armillae of Slaying",False,"Brass Sky Pirate Spoil",False,3,591
3473409.296,"Sunburst Earring of Slaying",False,"Brass Sky Pirate Spoil",False,3,590
3473409.297,"Sunburst Ring of Slaying",False,"Brass Sky Pirate Spoil",False,3,589
3473409.298,"Sunburst Necklace of Aiming",False,"Brass Sky Pirate Spoil",False,3,588
3473409.299,"Sunburst Armillae of Aiming",False,"Brass Sky Pirate Spoil",False,3,587
3473409.300,"Sunburst Earring of Aiming",False,"Brass Sky Pirate Spoil",False,3,586
3473409.301,"Sunburst Ring of Aiming",False,"Brass Sky Pirate Spoil",False,3,585
3473409.302,"Sunburst Necklace of Healing",False,"Brass Sky Pirate Spoil",False,3,584
